RowTotal,Stat,ReturnTime,HHType,HHChronic,HHVet,HHDisability,HHFleeingDV,HoHRaceEthnicity,HHAdult,HHChild,HHNoDOB,HHAdultAge,HHParent,ESTStatus,ESTGeography,ESTLivingSit,ESTDestination,ESTChronic,ESTVet,ESTDisability,ESTFleeingDV,ESTAC3Plus,ESTAdultAge,ESTParent,RRHStatus,RRHMoveIn,RRHGeography,RRHLivingSit,RRHDestination,RRHPreMoveInDays,RRHChronic,RRHVet,RRHDisability,RRHFleeingDV,RRHAC3Plus,RRHAdultAge,RRHParent,PSHStatus,PSHMoveIn,PSHGeography,PSHLivingSit,PSHDestination,PSHHousedDays,PSHChronic,PSHVet,PSHDisability,PSHFleeingDV,PSHAC3Plus,PSHAdultAge,PSHParent,ESDays,THDays,ESTDays,RRHPSHPreMoveInDays,RRHHousedDays,SystemDaysNotPSHHoused,SystemHomelessDays,Other3917Days,TotalHomelessDays,SystemPath,ESTAIR,RRHAIR,PSHAIR,RRHSOStatus,RRHSOMoveIn,ReportID
1,1,-1,1,0,0,0,2,125,1,0,0,25,0,21,3,116,-1,0,0,0,2,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,180,0,180,0,0,180,180,7,180,1,1,0,0,0,-1,608011156
1,1,-1,1,0,0,0,2,137,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,22,1,1,116,410,30,0,0,0,2,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,30,30,60,30,30,30,4,0,1,0,0,-1,608011156
1,1,-1,1,0,0,0,2,157,1,0,0,25,0,22,1,206,98,0,0,0,2,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,60,0,60,0,0,60,60,0,60,1,1,0,0,0,-1,608011156
1,1,-1,1,0,0,0,2,236,1,0,0,24,0,22,1,336,99,0,0,0,2,0,24,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,30,0,30,0,0,30,30,7,30,1,1,0,0,0,-1,608011156
1,1,-1,1,0,0,0,2,247,1,0,0,25,0,22,3,335,423,0,0,0,2,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,30,0,30,0,0,30,30,7,30,1,1,0,0,0,-1,608011156
1,1,-1,1,0,0,0,2,346,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,22,0,3,335,410,180,0,0,0,2,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,180,0,180,180,0,180,4,0,0,0,0,-1,608011156
1,1,-1,1,0,0,0,2,356,1,0,0,25,0,22,1,335,422,0,0,0,2,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,30,0,30,0,0,30,30,180,180,1,1,0,0,0,-1,608011156
1,1,-1,1,0,0,0,2,367,1,0,0,25,0,22,1,335,99,0,0,0,2,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,30,0,30,0,0,30,30,90,90,1,1,0,0,0,-1,608011156
1,1,-1,1,0,0,1,0,1,1,0,0,25,0,22,1,116,99,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,30,0,30,0,0,30,30,30,30,1,1,0,0,0,-1,608011156
1,1,-1,1,0,0,1,0,1,1,0,0,25,0,22,1,205,207,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,30,0,30,0,0,30,30,30,60,1,1,0,0,0,-1,608011156
1,1,-1,1,0,0,1,0,2,1,0,0,25,0,21,1,116,-1,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,90,0,90,0,0,90,90,7,90,1,1,0,0,0,-1,608011156
1,1,-1,1,0,0,1,0,2,1,0,0,25,0,22,1,206,410,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,30,0,30,0,0,30,30,0,30,1,1,0,0,0,-1,608011156
1,1,-1,1,0,0,1,0,3,1,0,0,18,0,22,3,336,99,0,0,1,0,0,18,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,60,0,60,0,0,60,60,30,60,1,1,0,0,0,-1,608011156
1,1,-1,1,0,0,1,0,3,1,0,0,24,0,22,1,101,423,0,0,1,0,0,24,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,90,0,90,0,0,90,90,0,90,1,1,0,0,0,-1,608011156
1,1,-1,1,0,0,1,0,3,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,21,1,1,116,-1,30,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,30,180,180,30,90,180,4,0,1,0,0,-1,608011156
1,1,-1,1,0,0,1,0,3,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,22,0,3,336,99,90,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,90,0,90,90,0,90,4,0,0,0,0,-1,608011156
1,1,-1,1,0,0,1,0,3,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,22,1,1,116,410,7,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,7,180,180,7,60,60,4,0,1,0,0,-1,608011156
1,1,-1,1,0,0,1,0,3,1,0,0,25,0,21,1,99,-1,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,7,0,7,0,0,7,7,7,30,1,1,0,0,0,-1,608011156
1,1,-1,1,0,0,1,0,3,1,0,0,25,0,21,1,99,-1,0,0,1,0,0,25,0,21,0,1,101,-1,90,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,30,0,30,60,0,90,90,60,180,5,1,0,0,0,-1,608011156
1,1,-1,1,0,0,1,0,3,1,0,0,25,0,21,1,101,-1,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,180,0,180,0,0,180,180,7,180,1,1,0,0,0,-1,608011156
1,1,-1,1,0,0,1,0,3,1,0,0,25,0,21,1,116,-1,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,30,0,30,0,0,30,30,30,30,1,1,0,0,0,-1,608011156
1,1,-1,1,0,0,1,0,3,1,0,0,25,0,21,1,116,-1,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,180,0,180,0,0,180,180,7,180,1,1,0,0,0,-1,608011156
1,1,-1,1,0,0,1,0,3,1,0,0,25,0,21,1,116,-1,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,180,0,180,0,0,180,180,180,365,1,1,0,0,0,-1,608011156
1,1,-1,1,0,0,1,0,3,1,0,0,25,0,22,1,99,99,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,7,0,7,0,0,7,7,60,60,1,1,0,0,0,-1,608011156
1,1,-1,1,0,0,1,0,3,1,0,0,25,0,22,1,99,99,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,30,0,30,0,0,30,30,180,180,1,1,0,0,0,-1,608011156
1,1,-1,1,0,0,1,0,3,1,0,0,25,0,22,1,101,99,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,60,0,60,0,0,60,60,30,60,1,1,0,0,0,-1,608011156
1,1,-1,1,0,0,1,0,3,1,0,0,25,0,22,1,101,99,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,180,0,180,0,0,180,180,60,180,1,1,0,0,0,-1,608011156
1,1,-1,1,0,0,1,0,3,1,0,0,25,0,22,1,101,101,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,180,0,180,0,0,180,180,7,180,1,1,0,0,0,-1,608011156
1,1,-1,1,0,0,1,0,3,1,0,0,25,0,22,1,101,204,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,30,0,30,0,0,30,30,365,365,1,1,0,0,0,-1,608011156
1,1,-1,1,0,0,1,0,3,1,0,0,25,0,22,1,101,422,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,30,0,30,0,0,30,30,0,30,1,1,0,0,0,-1,608011156
1,1,-1,1,0,0,1,0,3,1,0,0,25,0,22,1,101,422,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,60,0,60,0,0,60,60,0,60,1,1,0,0,0,-1,608011156
1,1,-1,1,0,0,1,0,3,1,0,0,25,0,22,1,101,423,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,30,0,30,0,0,30,30,7,30,1,1,0,0,0,-1,608011156
1,1,-1,1,0,0,1,0,3,1,0,0,25,0,22,1,101,423,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,60,0,60,0,0,60,60,60,90,1,1,0,0,0,-1,608011156
1,1,-1,1,0,0,1,0,3,1,0,0,25,0,22,1,116,99,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,30,0,30,0,0,30,30,30,60,1,1,0,0,0,-1,608011156
1,1,-1,1,0,0,1,0,3,1,0,0,25,0,22,1,116,99,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,60,0,60,0,0,60,60,7,60,1,1,0,0,0,-1,608011156
1,1,-1,1,0,0,1,0,3,1,0,0,25,0,22,1,116,314,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,60,0,60,0,0,60,60,7,60,1,1,0,0,0,-1,608011156
1,1,-1,1,0,0,1,0,3,1,0,0,25,0,22,1,205,101,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,7,0,7,0,0,7,7,0,7,1,1,0,0,0,-1,608011156
1,1,-1,1,0,0,1,0,3,1,0,0,25,0,22,1,205,205,0,0,1,0,0,25,0,21,1,1,116,-1,7,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,90,0,90,7,180,365,90,180,365,5,1,1,0,0,-1,608011156
1,1,-1,1,0,0,1,0,3,1,0,0,25,0,22,1,206,99,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,7,0,7,0,0,7,7,30,30,1,1,0,0,0,-1,608011156
1,1,-1,1,0,0,1,0,3,1,0,0,25,0,22,1,206,99,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,30,0,30,0,0,30,30,90,180,1,1,0,0,0,-1,608011156
1,1,-1,1,0,0,1,0,3,1,0,0,25,0,22,1,206,99,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,60,0,60,0,0,60,60,7,60,1,1,0,0,0,-1,608011156
1,1,-1,1,0,0,1,0,3,1,0,0,25,0,22,1,314,410,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,60,0,60,0,0,60,60,0,60,1,1,0,0,0,-1,608011156
1,1,-1,1,0,0,1,0,3,1,0,0,25,0,22,1,314,410,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,60,0,60,0,0,60,60,7,60,1,1,0,0,0,-1,608011156
1,1,-1,1,0,0,1,0,3,1,0,0,25,0,22,1,314,422,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,180,0,180,0,0,180,180,7,180,1,1,0,0,0,-1,608011156
1,1,-1,1,0,0,1,0,3,1,0,0,25,0,22,1,335,99,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,30,0,30,0,0,30,30,0,30,1,1,0,0,0,-1,608011156
1,1,-1,1,0,0,1,0,3,1,0,0,25,0,22,1,335,99,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,30,0,30,0,0,30,30,60,60,1,1,0,0,0,-1,608011156
2,1,-1,1,0,0,1,0,3,1,0,0,25,0,22,1,335,99,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,60,0,60,0,0,60,60,7,60,1,1,0,0,0,-1,608011156
1,1,-1,1,0,0,1,0,3,1,0,0,25,0,22,1,335,410,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,180,180,0,0,180,180,0,180,2,1,0,0,0,-1,608011156
1,1,-1,1,0,0,1,0,3,1,0,0,25,0,22,1,335,410,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,30,0,30,0,0,30,30,7,30,1,1,0,0,0,-1,608011156
1,1,-1,1,0,0,1,0,3,1,0,0,25,0,22,1,335,423,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,30,0,30,0,0,30,30,0,30,1,1,0,0,0,-1,608011156
1,1,-1,1,0,0,1,0,3,1,0,0,25,0,22,1,336,99,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,30,0,30,0,0,30,30,7,30,1,1,0,0,0,-1,608011156
1,1,-1,1,0,0,1,0,3,1,0,0,25,0,22,1,336,207,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,60,0,60,0,0,60,60,0,60,1,1,0,0,0,-1,608011156
1,1,-1,1,0,0,1,0,3,1,0,0,25,0,22,1,336,422,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,30,0,30,0,0,30,30,0,30,1,1,0,0,0,-1,608011156
1,1,-1,1,0,0,1,0,3,1,0,0,25,0,22,1,336,434,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,180,0,180,0,0,180,180,0,180,1,1,0,0,0,-1,608011156
1,1,-1,1,0,0,1,0,3,1,0,0,25,0,22,1,410,99,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,30,0,30,0,0,30,30,7,30,1,1,0,0,0,-1,608011156
1,1,-1,1,0,0,1,0,3,1,0,0,25,0,22,1,410,99,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,30,0,30,0,0,30,30,30,60,1,1,0,0,0,-1,608011156
1,1,-1,1,0,0,1,0,3,1,0,0,25,0,22,1,410,101,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,60,0,60,0,0,60,60,1095,1095,1,1,0,0,0,-1,608011156
1,1,-1,1,0,0,1,0,3,1,0,0,25,0,22,1,410,312,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,60,60,0,0,60,60,0,60,2,1,0,0,0,-1,608011156
1,1,-1,1,0,0,1,0,3,1,0,0,25,0,22,1,410,410,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,60,60,0,0,60,60,0,60,2,1,0,0,0,-1,608011156
1,1,-1,1,0,0,1,0,3,1,0,0,25,0,22,3,206,312,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,60,0,60,0,0,60,60,30,60,1,1,0,0,0,-1,608011156
1,1,-1,1,0,0,1,0,3,1,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,21,1,1,101,-1,7,0,0,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,7,365,365,7,60,60,4,0,1,0,0,-1,608011156
1,1,-1,1,0,0,1,0,3,1,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,22,1,1,101,434,180,0,0,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,180,30,180,180,60,180,4,0,1,0,0,-1,608011156
1,1,-1,1,0,0,1,0,3,1,0,0,55,0,2,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,30,0,30,0,0,30,30,0,30,1,0,0,0,12,2,608011156
1,1,-1,1,0,0,1,0,3,1,0,0,55,0,21,1,99,-1,0,0,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,30,0,30,0,0,30,30,180,180,1,1,0,0,0,-1,608011156
1,1,-1,1,0,0,1,0,3,1,0,0,55,0,21,1,99,-1,0,0,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,30,0,30,0,0,30,30,547,547,1,1,0,0,0,-1,608011156
1,1,-1,1,0,0,1,0,3,1,0,0,55,0,21,1,99,-1,0,0,1,0,0,55,0,21,0,1,101,-1,90,0,0,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,30,0,30,60,0,90,90,30,180,5,1,0,0,0,-1,608011156
1,1,-1,1,0,0,1,0,3,1,0,0,55,0,21,1,116,-1,0,0,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,180,0,180,0,0,180,180,60,180,1,1,0,0,0,-1,608011156
1,1,-1,1,0,0,1,0,3,1,0,0,55,0,22,1,99,99,0,0,1,0,0,55,0,21,1,1,101,-1,7,0,0,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,60,0,60,7,365,365,60,60,180,5,1,1,0,0,-1,608011156
1,1,-1,1,0,0,1,0,3,1,0,0,55,0,22,1,101,99,0,0,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,30,0,30,0,0,30,30,30,30,1,1,0,0,0,-1,608011156
1,1,-1,1,0,0,1,0,3,1,0,0,55,0,22,1,116,99,0,0,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,7,0,7,0,0,7,7,60,60,1,1,0,0,0,-1,608011156
1,1,-1,1,0,0,1,0,3,1,0,0,55,0,22,1,116,99,0,0,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,60,0,60,0,0,60,60,30,60,1,1,0,0,0,-1,608011156
1,1,-1,1,0,0,1,0,3,1,0,0,55,0,22,1,116,99,0,0,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,90,0,90,0,0,90,90,30,90,1,1,0,0,0,-1,608011156
1,1,-1,1,0,0,1,0,3,1,0,0,55,0,22,1,116,225,0,0,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,90,0,90,0,0,90,90,180,365,1,1,0,0,0,-1,608011156
1,1,-1,1,0,0,1,0,3,1,0,0,55,0,22,1,116,313,0,0,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,30,0,30,0,0,30,30,7,30,1,1,0,0,0,-1,608011156
1,1,-1,1,0,0,1,0,3,1,0,0,55,0,22,1,116,314,0,0,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,60,0,60,0,0,60,60,7,90,1,1,0,0,0,-1,608011156
1,1,-1,1,0,0,1,0,3,1,0,0,55,0,22,1,116,314,0,0,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,90,0,90,0,0,90,90,0,90,1,1,0,0,0,-1,608011156
1,1,-1,1,0,0,1,0,3,1,0,0,55,0,22,1,116,410,0,0,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,90,0,90,0,0,90,90,0,90,1,1,0,0,0,-1,608011156
1,1,-1,1,0,0,1,0,3,1,0,0,55,0,22,1,204,99,0,0,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,30,0,30,0,0,30,30,7,30,1,1,0,0,0,-1,608011156
1,1,-1,1,0,0,1,0,3,1,0,0,55,0,22,1,204,410,0,0,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,60,0,60,0,0,60,60,7,60,1,1,0,0,0,-1,608011156
1,1,-1,1,0,0,1,0,3,1,0,0,55,0,22,1,207,423,0,0,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,30,0,30,0,0,30,30,7,30,1,1,0,0,0,-1,608011156
1,1,-1,1,0,0,1,0,3,1,0,0,55,0,22,1,314,98,0,0,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,60,0,60,0,0,60,60,0,60,1,1,0,0,0,-1,608011156
1,1,-1,1,0,0,1,0,3,1,0,0,55,0,22,1,314,314,0,0,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,180,0,180,0,0,180,180,0,180,1,1,0,0,0,-1,608011156
1,1,-1,1,0,0,1,0,3,1,0,0,55,0,22,1,314,410,0,0,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,30,0,30,0,0,30,30,0,30,1,1,0,0,0,-1,608011156
1,1,-1,1,0,0,1,0,3,1,0,0,55,0,22,1,335,312,0,0,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,30,0,30,0,0,30,30,7,30,1,1,0,0,0,-1,608011156
1,1,-1,1,0,0,1,0,3,1,0,0,55,0,22,1,335,423,0,0,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,30,0,30,0,0,30,30,0,30,1,1,0,0,0,-1,608011156
1,1,-1,1,0,0,1,0,3,1,0,0,55,0,22,1,336,314,0,0,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,90,0,90,0,0,90,90,0,90,1,1,0,0,0,-1,608011156
1,1,-1,1,0,0,1,0,3,1,0,0,55,0,22,1,410,99,0,0,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,30,0,30,0,0,30,30,7,30,1,1,0,0,0,-1,608011156
1,1,-1,1,0,0,1,0,3,1,0,0,55,0,22,1,410,99,0,0,1,0,0,55,0,21,0,1,101,-1,180,0,0,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,60,0,60,180,0,180,180,7,180,5,1,0,0,0,-1,608011156
1,1,-1,1,0,0,1,0,3,1,0,0,55,0,22,1,410,314,0,0,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,30,0,30,0,0,30,30,7,60,1,1,0,0,0,-1,608011156
1,1,-1,1,0,0,1,0,3,1,0,0,55,0,22,1,410,410,0,0,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,180,0,180,0,0,180,180,0,180,1,1,0,0,0,-1,608011156
1,1,-1,1,0,0,1,0,3,1,0,0,55,0,22,1,420,99,0,0,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,7,0,7,0,0,7,7,30,30,1,1,0,0,0,-1,608011156
