NXS10214669,C24366,NXS10214669HH3,1,NXS102,1/0/1900,3/30/2022,NULL,6/11/2022,NULL,2/13/1900,44,2/13/1900,44,0,2,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10214670,C24369,NXS10214669HH3,2,NXS102,1/0/1900,3/30/2022,NULL,6/11/2022,NULL,1/17/1900,17,1/17/1900,17,0,NULL,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10214671,C24372,NXS10214669HH3,2,NXS102,1/0/1900,3/30/2022,NULL,6/11/2022,NULL,1/17/1900,17,1/17/1900,17,0,NULL,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10214683,C24444,NXS10214683HH3,1,NXS102,1/0/1900,3/31/2022,NULL,5/3/2022,NULL,1/24/1900,24,1/24/1900,24,0,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10214684,C24447,NXS10214683HH3,3,NXS102,1/0/1900,3/31/2022,NULL,5/3/2022,NULL,2/13/1900,44,2/13/1900,44,0,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10214685,C24450,NXS10214683HH3,2,NXS102,1/0/1900,3/31/2022,NULL,5/3/2022,NULL,1/5/1900,5,1/5/1900,5,0,NULL,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10214698,C18171,NXS10214698HH3,1,NXS102,1/0/1900,4/2/2022,NULL,6/9/2022,NULL,1/24/1900,24,1/24/1900,24,0,2,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10214699,C18177,NXS10214698HH3,2,NXS102,1/0/1900,4/2/2022,NULL,6/9/2022,NULL,1/5/1900,5,1/5/1900,5,1,NULL,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10214700,C18174,NXS10214698HH3,2,NXS102,1/0/1900,4/2/2022,NULL,6/9/2022,NULL,1/17/1900,17,1/17/1900,17,0,NULL,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10214710,C21393,NXS10214710HH3,1,NXS102,1/0/1900,4/3/2022,NULL,5/3/2022,NULL,2/13/1900,44,2/13/1900,44,1,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10214711,C11445,NXS10214710HH3,2,NXS102,1/0/1900,4/3/2022,NULL,5/3/2022,NULL,1/17/1900,17,1/17/1900,17,0,NULL,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10214712,C11448,NXS10214710HH3,2,NXS102,1/0/1900,4/3/2022,NULL,5/3/2022,NULL,1/17/1900,17,1/17/1900,17,0,NULL,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10214724,C24522,NXS10214724HH3,1,NXS102,1/0/1900,4/7/2022,NULL,5/31/2022,NULL,2/3/1900,34,2/3/1900,34,1,1,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10214725,C24528,NXS10214724HH3,2,NXS102,1/0/1900,4/7/2022,NULL,5/31/2022,NULL,1/5/1900,5,1/5/1900,5,1,NULL,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10214726,C24525,NXS10214724HH3,3,NXS102,1/0/1900,4/7/2022,NULL,5/31/2022,NULL,2/3/1900,34,2/3/1900,34,1,1,0,0,0,0,0,0,0,0,1,0,3.4.6
NXS10214727,C24531,NXS10214727HH3,1,NXS102,1/0/1900,4/7/2022,NULL,5/18/2022,NULL,2/3/1900,34,2/3/1900,34,0,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10214728,C24537,NXS10214727HH3,2,NXS102,1/0/1900,4/7/2022,NULL,5/18/2022,NULL,1/5/1900,5,1/5/1900,5,0,NULL,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10214729,C24534,NXS10214727HH3,2,NXS102,1/0/1900,4/7/2022,NULL,5/18/2022,NULL,1/0/1900,0,1/0/1900,0,0,NULL,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10214737,C24576,NXS10214737HH4,1,NXS102,1/0/1900,4/8/2022,NULL,6/4/2022,NULL,1/24/1900,24,1/24/1900,24,0,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10214738,C24579,NXS10214737HH4,3,NXS102,1/0/1900,4/8/2022,NULL,6/4/2022,NULL,2/3/1900,34,2/3/1900,34,0,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10214739,C24585,NXS10214737HH4,2,NXS102,1/0/1900,4/8/2022,NULL,6/4/2022,NULL,1/5/1900,5,1/5/1900,5,0,NULL,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10214740,C24582,NXS10214737HH4,2,NXS102,1/0/1900,4/8/2022,NULL,6/4/2022,NULL,1/5/1900,5,1/5/1900,5,0,NULL,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10214741,C24588,NXS10214741HH4,1,NXS102,1/0/1900,4/8/2022,NULL,6/3/2022,NULL,1/21/1900,21,1/21/1900,21,0,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10214742,C24594,NXS10214741HH4,2,NXS102,1/0/1900,4/8/2022,NULL,6/3/2022,NULL,1/2/1900,2,1/2/1900,2,0,NULL,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10214743,C24591,NXS10214741HH4,3,NXS102,1/0/1900,4/8/2022,NULL,6/3/2022,NULL,2/3/1900,34,2/3/1900,34,0,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10214744,C24597,NXS10214741HH4,2,NXS102,1/0/1900,4/8/2022,NULL,6/3/2022,NULL,1/2/1900,2,1/2/1900,2,0,NULL,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10214748,C24546,NXS10214748HH4,1,NXS102,1/0/1900,4/9/2022,NULL,5/18/2022,NULL,1/21/1900,21,1/21/1900,21,0,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10214749,C24549,NXS10214748HH4,3,NXS102,1/0/1900,4/9/2022,NULL,5/18/2022,NULL,1/24/1900,24,1/24/1900,24,0,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10214750,C24558,NXS10214748HH4,2,NXS102,1/0/1900,4/9/2022,NULL,5/18/2022,NULL,1/2/1900,2,1/2/1900,2,0,NULL,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10214751,C24552,NXS10214748HH4,2,NXS102,1/0/1900,4/9/2022,NULL,5/18/2022,NULL,1/5/1900,5,1/5/1900,5,0,NULL,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10214752,C24570,NXS10214752HH2,1,NXS102,1/0/1900,4/9/2022,NULL,5/21/2022,NULL,2/23/1900,54,2/23/1900,54,0,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10214753,C24573,NXS10214752HH2,3,NXS102,1/0/1900,4/9/2022,NULL,5/21/2022,NULL,3/4/1900,64,3/4/1900,64,1,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10214754,C24498,NXS10214755HH3,3,NXS102,1/0/1900,4/9/2022,NULL,5/12/2022,NULL,1/24/1900,24,1/24/1900,24,0,2,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10214755,C16788,NXS10214755HH3,1,NXS102,1/0/1900,4/9/2022,NULL,5/12/2022,NULL,1/21/1900,21,1/21/1900,21,0,1,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10214756,C24600,NXS10214755HH3,2,NXS102,1/0/1900,4/9/2022,NULL,5/12/2022,NULL,1/2/1900,2,1/2/1900,2,0,NULL,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10214763,C24540,NXS10214763HH1,1,NXS102,1/0/1900,4/9/2022,NULL,5/21/2022,NULL,2/23/1900,54,2/23/1900,54,0,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10214764,C24636,NXS10214765HH2,3,NXS102,1/0/1900,4/9/2022,NULL,5/2/2022,NULL,2/13/1900,44,2/13/1900,44,0,2,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10214765,C15492,NXS10214765HH2,1,NXS102,1/0/1900,4/9/2022,NULL,5/2/2022,NULL,2/3/1900,34,2/3/1900,34,0,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10214766,C15525,NXS10214766HH1,1,NXS102,1/0/1900,4/9/2022,NULL,5/18/2022,NULL,2/3/1900,34,2/3/1900,34,0,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10214781,C24654,NXS10214781HH1,1,NXS102,1/0/1900,4/13/2022,NULL,5/4/2022,NULL,2/23/1900,54,2/23/1900,54,0,2,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10214786,C18645,NXS10214786HH3,1,NXS102,1/0/1900,4/14/2022,NULL,5/11/2022,NULL,2/13/1900,44,2/13/1900,44,0,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10214787,C18648,NXS10214786HH3,3,NXS102,1/0/1900,4/14/2022,NULL,5/11/2022,NULL,2/13/1900,44,2/13/1900,44,0,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10214788,C18651,NXS10214786HH3,2,NXS102,1/0/1900,4/14/2022,NULL,5/11/2022,NULL,1/2/1900,2,1/2/1900,2,0,NULL,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10214794,C24657,NXS10214797HH4,3,NXS102,1/0/1900,4/15/2022,NULL,6/1/2022,NULL,1/21/1900,21,1/21/1900,21,0,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10214795,C24660,NXS10214797HH4,2,NXS102,1/0/1900,4/15/2022,NULL,6/1/2022,NULL,1/17/1900,17,1/17/1900,17,0,NULL,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10214796,C24663,NXS10214797HH4,2,NXS102,1/0/1900,4/15/2022,NULL,6/1/2022,NULL,1/17/1900,17,1/17/1900,17,0,NULL,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10214797,C23214,NXS10214797HH4,1,NXS102,1/0/1900,4/15/2022,NULL,6/1/2022,NULL,2/3/1900,34,2/3/1900,34,1,1,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10214798,C24666,NXS10214798HH4,1,NXS102,1/0/1900,4/15/2022,NULL,7/26/2022,NULL,2/13/1900,44,2/13/1900,44,0,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10214799,C24672,NXS10214798HH4,2,NXS102,1/0/1900,4/15/2022,NULL,7/26/2022,NULL,1/17/1900,17,1/17/1900,17,0,NULL,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10214800,C24675,NXS10214798HH4,2,NXS102,1/0/1900,4/15/2022,NULL,7/26/2022,NULL,1/5/1900,5,1/5/1900,5,0,NULL,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10214801,C24669,NXS10214798HH4,4,NXS102,1/0/1900,4/15/2022,NULL,7/26/2022,NULL,3/5/1900,65,3/5/1900,65,0,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10214803,C24681,NXS10214803HH3,1,NXS102,1/0/1900,4/15/2022,NULL,5/18/2022,NULL,2/3/1900,34,2/3/1900,34,0,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10214804,C24687,NXS10214803HH3,2,NXS102,1/0/1900,4/15/2022,NULL,5/18/2022,NULL,1/2/1900,2,1/2/1900,2,0,NULL,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10214805,C24684,NXS10214803HH3,2,NXS102,1/0/1900,4/15/2022,NULL,5/18/2022,NULL,1/17/1900,17,1/17/1900,17,0,NULL,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10214895,C11304,NXS10214895HH2,1,NXS102,1/0/1900,5/7/2022,NULL,6/29/2022,NULL,2/3/1900,34,2/3/1900,34,1,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10214896,C17706,NXS10214895HH2,2,NXS102,1/0/1900,5/7/2022,NULL,6/29/2022,NULL,1/17/1900,17,1/17/1900,17,0,NULL,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10214897,C24915,NXS10214898HH2,3,NXS102,1/0/1900,5/7/2022,NULL,7/11/2022,NULL,2/3/1900,34,2/3/1900,34,0,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10214898,C24918,NXS10214898HH2,1,NXS102,1/0/1900,5/7/2022,NULL,7/11/2022,NULL,2/3/1900,34,2/3/1900,34,0,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10214912,C24945,NXS10214912HH2,1,NXS102,1/0/1900,5/8/2022,NULL,6/10/2022,NULL,2/13/1900,44,2/13/1900,44,0,1,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10214913,C24948,NXS10214912HH2,2,NXS102,1/0/1900,5/8/2022,NULL,6/10/2022,NULL,1/17/1900,17,1/17/1900,17,0,NULL,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10214914,C24951,NXS10214914HH2,1,NXS102,1/0/1900,5/8/2022,NULL,6/29/2022,NULL,2/3/1900,34,2/3/1900,34,0,2,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10214915,C24954,NXS10214914HH2,2,NXS102,1/0/1900,5/8/2022,NULL,6/29/2022,NULL,1/2/1900,2,1/2/1900,2,0,NULL,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10214916,C24921,NXS10214916HH5,1,NXS102,1/0/1900,5/8/2022,NULL,7/28/2022,NULL,2/13/1900,44,2/13/1900,44,0,2,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10214917,C17937,NXS10214916HH5,2,NXS102,1/0/1900,5/8/2022,NULL,7/28/2022,NULL,1/17/1900,17,1/17/1900,17,0,NULL,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10214918,C24927,NXS10214916HH5,2,NXS102,1/0/1900,5/8/2022,NULL,7/28/2022,NULL,1/17/1900,17,1/17/1900,17,0,NULL,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10214919,C17934,NXS10214916HH5,3,NXS102,1/0/1900,5/8/2022,NULL,7/28/2022,NULL,2/3/1900,34,2/3/1900,34,0,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10214920,C24924,NXS10214916HH5,2,NXS102,1/0/1900,5/8/2022,NULL,7/28/2022,NULL,1/17/1900,17,1/17/1900,17,0,NULL,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10214970,C24993,NXS10214970HH3,1,NXS102,1/0/1900,5/15/2022,NULL,6/29/2022,NULL,2/3/1900,34,2/3/1900,34,0,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10214971,C24999,NXS10214970HH3,2,NXS102,1/0/1900,5/15/2022,NULL,6/29/2022,NULL,1/17/1900,17,1/17/1900,17,0,NULL,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10214972,C24996,NXS10214970HH3,2,NXS102,1/0/1900,5/15/2022,NULL,6/29/2022,NULL,1/17/1900,17,1/17/1900,17,1,NULL,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10214986,C25005,NXS10214986HH2,1,NXS102,1/0/1900,5/18/2022,NULL,5/31/2022,NULL,2/13/1900,44,2/13/1900,44,1,2,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10214987,C25008,NXS10214986HH2,2,NXS102,1/0/1900,5/18/2022,NULL,5/31/2022,NULL,1/2/1900,2,1/2/1900,2,1,NULL,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10214988,C19728,NXS10214990HH5,3,NXS102,1/0/1900,5/18/2022,NULL,6/9/2022,NULL,1/24/1900,24,1/24/1900,24,0,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10214989,C19734,NXS10214990HH5,2,NXS102,1/0/1900,5/18/2022,NULL,6/9/2022,NULL,1/5/1900,5,1/5/1900,5,0,NULL,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10214990,C19737,NXS10214990HH5,1,NXS102,1/0/1900,5/18/2022,NULL,6/9/2022,NULL,1/24/1900,24,1/24/1900,24,0,2,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10214991,C19731,NXS10214990HH5,2,NXS102,1/0/1900,5/18/2022,NULL,6/9/2022,NULL,1/5/1900,5,1/5/1900,5,0,NULL,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10214992,C25011,NXS10214990HH5,2,NXS102,1/0/1900,5/18/2022,NULL,6/9/2022,NULL,1/2/1900,2,1/2/1900,2,0,NULL,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10215007,C25038,NXS10215007HH6,1,NXS102,1/0/1900,5/19/2022,NULL,7/29/2022,NULL,2/23/1900,54,2/23/1900,54,1,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10215008,C25041,NXS10215007HH6,3,NXS102,1/0/1900,5/19/2022,NULL,7/29/2022,NULL,3/4/1900,64,3/4/1900,64,1,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10215009,C25056,NXS10215007HH6,2,NXS102,1/0/1900,5/19/2022,NULL,7/29/2022,NULL,1/17/1900,17,1/17/1900,17,1,NULL,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10215010,C25044,NXS10215007HH6,2,NXS102,1/0/1900,5/19/2022,NULL,7/29/2022,NULL,1/24/1900,24,1/24/1900,24,1,10,0,0,0,0,0,0,0,0,1,0,3.4.6
NXS10215011,C25047,NXS10215007HH6,2,NXS102,1/0/1900,5/19/2022,NULL,7/29/2022,NULL,1/21/1900,21,1/21/1900,21,1,10,0,0,0,0,0,0,0,0,1,0,3.4.6
NXS10215012,C25053,NXS10215007HH6,2,NXS102,1/0/1900,5/19/2022,NULL,7/29/2022,NULL,1/17/1900,17,1/17/1900,17,1,NULL,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10215032,C25119,NXS10215032HH2,1,NXS102,1/0/1900,5/22/2022,NULL,7/4/2022,NULL,2/3/1900,34,2/3/1900,34,1,2,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10215033,C25122,NXS10215032HH2,2,NXS102,1/0/1900,5/22/2022,NULL,7/4/2022,NULL,1/2/1900,2,1/2/1900,2,0,NULL,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10215050,C25125,NXS10215050HH3,1,NXS102,1/0/1900,5/26/2022,NULL,6/21/2022,NULL,2/13/1900,44,2/13/1900,44,0,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10215051,C14760,NXS10215050HH3,3,NXS102,1/0/1900,5/26/2022,NULL,6/21/2022,NULL,2/3/1900,34,2/3/1900,34,0,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10215052,C25128,NXS10215050HH3,2,NXS102,1/0/1900,5/26/2022,NULL,6/21/2022,NULL,1/17/1900,17,1/17/1900,17,0,NULL,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10215079,C25194,NXS10215079HH4,1,NXS102,1/0/1900,5/28/2022,NULL,6/24/2022,NULL,2/13/1900,44,2/13/1900,44,0,1,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10215080,C25203,NXS10215079HH4,2,NXS102,1/0/1900,5/28/2022,NULL,6/24/2022,NULL,1/0/1900,0,1/0/1900,0,1,NULL,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10215081,C25200,NXS10215079HH4,2,NXS102,1/0/1900,5/28/2022,NULL,6/24/2022,NULL,1/17/1900,17,1/17/1900,17,0,NULL,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10215082,C25197,NXS10215079HH4,2,NXS102,1/0/1900,5/28/2022,NULL,6/24/2022,NULL,1/17/1900,17,1/17/1900,17,0,NULL,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10215104,C25227,NXS10215104HH3,1,NXS102,1/0/1900,6/1/2022,NULL,6/23/2022,NULL,2/3/1900,34,2/3/1900,34,0,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10215106,C25233,NXS10215104HH3,2,NXS102,1/0/1900,6/1/2022,NULL,6/23/2022,NULL,1/17/1900,17,1/17/1900,17,0,NULL,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10215108,C25230,NXS10215104HH3,2,NXS102,1/0/1900,6/1/2022,NULL,6/23/2022,NULL,1/17/1900,17,1/17/1900,17,0,NULL,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10215109,C25236,NXS10215109HH2,1,NXS102,1/0/1900,6/1/2022,NULL,6/23/2022,NULL,2/3/1900,34,2/3/1900,34,0,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10215110,C25239,NXS10215109HH2,2,NXS102,1/0/1900,6/1/2022,NULL,6/23/2022,NULL,1/5/1900,5,1/5/1900,5,0,NULL,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10215124,C19443,NXS10215124HH6,1,NXS102,1/0/1900,6/2/2022,NULL,7/13/2022,NULL,2/3/1900,34,2/3/1900,34,1,1,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10215126,C25242,NXS10215124HH6,2,NXS102,1/0/1900,6/2/2022,NULL,7/13/2022,NULL,1/2/1900,2,1/2/1900,2,0,NULL,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10215127,C19455,NXS10215124HH6,2,NXS102,1/0/1900,6/2/2022,NULL,7/13/2022,NULL,1/17/1900,17,1/17/1900,17,0,NULL,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10215128,C19452,NXS10215124HH6,2,NXS102,1/0/1900,6/2/2022,NULL,7/13/2022,NULL,1/17/1900,17,1/17/1900,17,0,NULL,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10215129,C19449,NXS10215124HH6,2,NXS102,1/0/1900,6/2/2022,NULL,7/13/2022,NULL,1/5/1900,5,1/5/1900,5,0,NULL,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10215130,C19446,NXS10215124HH6,2,NXS102,1/0/1900,6/2/2022,NULL,7/13/2022,NULL,1/17/1900,17,1/17/1900,17,1,NULL,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10215159,C25323,NXS10215159HH3,1,NXS102,1/0/1900,6/4/2022,NULL,6/24/2022,NULL,1/24/1900,24,1/24/1900,24,0,2,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10215160,C25329,NXS10215159HH3,2,NXS102,1/0/1900,6/4/2022,NULL,6/24/2022,NULL,1/0/1900,0,1/0/1900,0,0,NULL,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10215161,C25326,NXS10215159HH3,3,NXS102,1/0/1900,6/4/2022,NULL,6/24/2022,NULL,1/24/1900,24,1/24/1900,24,0,2,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10215173,C25332,NXS10215173HH3,1,NXS102,1/0/1900,6/5/2022,NULL,6/24/2022,NULL,2/3/1900,34,2/3/1900,34,0,1,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10215174,C25338,NXS10215173HH3,2,NXS102,1/0/1900,6/5/2022,NULL,6/24/2022,NULL,1/17/1900,17,1/17/1900,17,0,NULL,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10215175,C25335,NXS10215173HH3,2,NXS102,1/0/1900,6/5/2022,NULL,6/24/2022,NULL,1/17/1900,17,1/17/1900,17,0,NULL,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10215203,C15267,NXS10215203HH4,1,NXS102,1/0/1900,6/10/2022,NULL,8/1/2022,NULL,2/23/1900,54,2/23/1900,54,0,2,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10215204,C15459,NXS10215203HH4,3,NXS102,1/0/1900,6/10/2022,NULL,8/1/2022,NULL,2/23/1900,54,2/23/1900,54,0,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10215205,C15270,NXS10215203HH4,2,NXS102,1/0/1900,6/10/2022,NULL,8/1/2022,NULL,1/17/1900,17,1/17/1900,17,0,NULL,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10215206,C15273,NXS10215203HH4,2,NXS102,1/0/1900,6/10/2022,NULL,8/1/2022,NULL,1/17/1900,17,1/17/1900,17,0,NULL,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10215213,C18861,NXS10215213HH2,1,NXS102,1/0/1900,6/10/2022,NULL,7/22/2022,NULL,2/3/1900,34,2/3/1900,34,0,1,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10215214,C22101,NXS10215213HH2,2,NXS102,1/0/1900,6/10/2022,NULL,7/22/2022,NULL,1/17/1900,17,1/17/1900,17,0,NULL,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10215217,C25443,NXS10215217HH2,1,NXS102,1/0/1900,6/11/2022,NULL,7/22/2022,NULL,2/3/1900,34,2/3/1900,34,0,1,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10215218,C25446,NXS10215217HH2,2,NXS102,1/0/1900,6/11/2022,NULL,7/22/2022,NULL,1/17/1900,17,1/17/1900,17,0,NULL,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10215219,C15279,NXS10215219HH2,1,NXS102,1/0/1900,6/11/2022,NULL,6/24/2022,NULL,2/13/1900,44,2/13/1900,44,0,2,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10215220,C15282,NXS10215219HH2,2,NXS102,1/0/1900,6/11/2022,NULL,6/24/2022,NULL,1/21/1900,21,1/21/1900,21,0,NULL,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10215221,C25449,NXS10215221HH3,1,NXS102,1/0/1900,6/11/2022,NULL,7/22/2022,NULL,2/13/1900,44,2/13/1900,44,0,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10215222,C25452,NXS10215221HH3,3,NXS102,1/0/1900,6/11/2022,NULL,7/22/2022,NULL,2/13/1900,44,2/13/1900,44,0,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10215223,C25455,NXS10215221HH3,2,NXS102,1/0/1900,6/11/2022,NULL,7/22/2022,NULL,1/17/1900,17,1/17/1900,17,0,NULL,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10215230,C25401,NXS10215230HH2,1,NXS102,1/0/1900,6/11/2022,NULL,7/13/2022,NULL,1/21/1900,21,1/21/1900,21,0,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10215231,C25404,NXS10215230HH2,2,NXS102,1/0/1900,6/11/2022,NULL,7/13/2022,NULL,1/2/1900,2,1/2/1900,2,0,NULL,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10215232,C25407,NXS10215232HH3,1,NXS102,1/0/1900,6/11/2022,NULL,6/24/2022,NULL,2/13/1900,44,2/13/1900,44,0,1,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10215233,C25413,NXS10215232HH3,2,NXS102,1/0/1900,6/11/2022,NULL,6/24/2022,NULL,1/2/1900,2,1/2/1900,2,0,NULL,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10215234,C25410,NXS10215232HH3,2,NXS102,1/0/1900,6/11/2022,NULL,6/24/2022,NULL,1/17/1900,17,1/17/1900,17,0,NULL,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10215317,C25584,NXS10215317HH3,1,NXS102,1/0/1900,6/22/2022,NULL,8/3/2022,NULL,2/13/1900,44,2/13/1900,44,1,1,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10215318,C25590,NXS10215317HH3,2,NXS102,1/0/1900,6/22/2022,NULL,8/3/2022,NULL,1/17/1900,17,1/17/1900,17,1,NULL,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10215319,C25587,NXS10215317HH3,2,NXS102,1/0/1900,6/22/2022,NULL,8/3/2022,NULL,1/21/1900,21,1/21/1900,21,1,NULL,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10215545,C26007,NXS10215545HH4,1,NXS102,1/0/1900,7/21/2022,NULL,9/2/2022,NULL,2/3/1900,34,2/3/1900,34,0,1,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS10215546,C26010,NXS10215545HH4,2,NXS102,1/0/1900,7/21/2022,NULL,9/2/2022,NULL,1/17/1900,17,1/17/1900,17,0,NULL,0,0,0,0,0,0,0,0,0,0,3.5.5
