PopID,PersonalID,HouseholdID,Step
18,,"NXS11027356HH1","9.1.7"
18,,"NXS11027357HH1","9.1.7"
18,,"NXS11027393HH1","9.1.7"
18,,"NXS11027419HH1","9.1.7"
18,,"NXS11027427HH2","9.1.7"
18,,"NXS11027434HH1","9.1.7"
18,,"NXS11027461HH1","9.1.7"
18,,"NXS11027462HH1","9.1.7"
18,,"NXS11027488HH1","9.1.7"
18,,"NXS11027881HH1","9.1.7"
18,,"NXS11027941HH1","9.1.7"
18,,"NXS11027967HH1","9.1.7"
18,,"NXS11028063HH1","9.1.7"
18,,"NXS11028074HH2","9.1.7"
18,,"NXS11028093HH1","9.1.7"
18,,"NXS11028125HH1","9.1.7"
18,,"NXS11028141HH1","9.1.7"
18,,"NXS11028142HH1","9.1.7"
18,,"NXS11028261HH1","9.1.7"
18,,"NXS11028374HH1","9.1.7"
18,,"NXS11028394HH2","9.1.7"
18,,"NXS11028397HH1","9.1.7"
18,,"NXS11028550HH1","9.1.7"
18,,"NXS11028556HH1","9.1.7"
18,,"NXS11120046HH4","9.1.7"
18,,"NXS11120800HH1","9.1.7"
18,,"NXS11120833HH3","9.1.7"
18,,"NXS11121066HH1","9.1.7"
18,,"NXS11121094HH4","9.1.7"
18,,"NXS11121242HH1","9.1.7"
18,,"NXS11121264HH1","9.1.7"
18,,"NXS11121418HH2","9.1.7"
18,,"NXS11121730HH1","9.1.7"
18,,"NXS11121808HH2","9.1.7"
18,,"NXS11121878HH2","9.1.7"
18,,"NXS11122012HH1","9.1.7"
18,,"NXS11122164HH1","9.1.7"
18,,"NXS11122348HH4","9.1.7"
18,,"NXS11122491HH2","9.1.7"
18,,"NXS11122526HH3","9.1.7"
18,,"NXS11122657HH3","9.1.7"
18,,"NXS11122721HH2","9.1.7"
18,,"NXS11122851HH1","9.1.7"
18,,"NXS11122968HH2","9.1.7"
18,,"NXS11123012HH1","9.1.7"
18,,"NXS11123024HH2","9.1.7"
18,,"NXS11123124HH1","9.1.7"
18,,"NXS11123201HH4","9.1.7"
18,,"NXS11123243HH1","9.1.7"
18,,"NXS11123244HH1","9.1.7"
18,,"NXS11123294HH3","9.1.7"
18,,"NXS11123373HH1","9.1.7"
18,,"NXS11123489HH1","9.1.7"
18,,"NXS11123583HH1","9.1.7"
18,,"NXS11123755HH2","9.1.7"
18,,"NXS11123881HH3","9.1.7"
18,,"NXS11123912HH1","9.1.7"
18,,"NXS11123941HH1","9.1.7"
18,,"NXS11123956HH1","9.1.7"
18,,"NXS11123957HH1","9.1.7"
18,,"NXS11124175HH1","9.1.7"
18,,"NXS11124228HH2","9.1.7"
18,,"NXS11124461HH2","9.1.7"
18,,"NXS11124463HH2","9.1.7"
18,,"NXS11124470HH1","9.1.7"
18,,"NXS11124618HH2","9.1.7"
18,,"NXS11124655HH1","9.1.7"
18,,"NXS11124665HH1","9.1.7"
18,,"NXS11124744HH2","9.1.7"
18,,"NXS11124820HH2","9.1.7"
18,,"NXS11124932HH1","9.1.7"
18,,"NXS11125962HH3","9.1.7"
18,,"NXS11126282HH1","9.1.7"
18,,"NXS11126308HH3","9.1.7"
18,,"NXS11126699HH2","9.1.7"
18,,"NXS11126766HH1","9.1.7"
18,,"NXS11127098HH6","9.1.7"
18,,"NXS11127170HH2","9.1.7"
18,,"NXS11127199HH5","9.1.7"
18,,"NXS11127226HH2","9.1.7"
18,,"NXS11127402HH1","9.1.7"
18,,"NXS11127429HH1","9.1.7"
18,,"NXS11127618HH3","9.1.7"
18,,"NXS11127737HH9","9.1.7"
18,,"NXS11128013HH1","9.1.7"
18,,"NXS11128419HH1","9.1.7"
18,,"NXS11128441HH1","9.1.7"
18,,"NXS11217367HH1","9.1.7"
18,,"NXS11217549HH1","9.1.7"
18,,"NXS11221990HH1","9.1.7"
18,,"NXS11222052HH1","9.1.7"
18,,"NXS11222502HH1","9.1.7"
18,,"NXS11222534HH1","9.1.7"
18,,"NXS11222651HH1","9.1.7"
18,,"NXS11222936HH1","9.1.7"
18,,"NXS11223224HH1","9.1.7"
18,,"NXS11223262HH1","9.1.7"
18,,"NXS11223730HH1","9.1.7"
18,,"NXS11224100HH1","9.1.7"
18,,"NXS11224536HH1","9.1.7"
18,,"NXS11224684HH1","9.1.7"
18,,"NXS11224723HH1","9.1.7"
18,,"NXS11224769HH1","9.1.7"
18,,"NXS11225009HH2","9.1.7"
18,,"NXS11225039HH1","9.1.7"
18,,"NXS11225072HH1","9.1.7"
18,,"NXS11225113HH1","9.1.7"
18,,"NXS11225186HH1","9.1.7"
18,,"NXS11225187HH1","9.1.7"
18,,"NXS11225191HH1","9.1.7"
18,,"NXS11225294HH1","9.1.7"
18,,"NXS11225341HH1","9.1.7"
18,,"NXS11225345HH1","9.1.7"
18,,"NXS11225480HH1","9.1.7"
18,,"NXS11225511HH1","9.1.7"
18,,"NXS11225612HH1","9.1.7"
18,,"NXS11225765HH1","9.1.7"
18,,"NXS11225940HH1","9.1.7"
18,,"NXS11226043HH2","9.1.7"
18,,"NXS11226145HH1","9.1.7"
18,,"NXS11226151HH7","9.1.7"
18,,"NXS11226221HH1","9.1.7"
18,,"NXS11226340HH1","9.1.7"
18,,"NXS11226380HH1","9.1.7"
18,,"NXS11226555HH1","9.1.7"
18,,"NXS11226557HH6","9.1.7"
18,,"NXS11226573HH1","9.1.7"
18,,"NXS11226615HH1","9.1.7"
18,,"NXS11226620HH1","9.1.7"
18,,"NXS11226781HH1","9.1.7"
18,,"NXS11226899HH1","9.1.7"
18,,"NXS11227144HH3","9.1.7"
18,,"NXS11227246HH1","9.1.7"
18,,"NXS11227278HH1","9.1.7"
18,,"NXS11227326HH1","9.1.7"
18,,"NXS11227420HH1","9.1.7"
18,,"NXS11227459HH1","9.1.7"
18,,"NXS11227654HH1","9.1.7"
18,,"NXS11227819HH1","9.1.7"
18,,"NXS11228092HH1","9.1.7"
18,,"NXS11228216HH1","9.1.7"
18,,"NXS11228431HH1","9.1.7"
18,,"NXS11228482HH1","9.1.7"
18,,"NXS11228596HH1","9.1.7"
18,,"NXS11316481HH1","9.1.7"
18,,"NXS11318576HH1","9.1.7"
18,,"NXS11319872HH1","9.1.7"
18,,"NXS11320495HH1","9.1.7"
18,,"NXS11320822HH1","9.1.7"
18,,"NXS11321132HH1","9.1.7"
18,,"NXS11321184HH1","9.1.7"
18,,"NXS11321259HH1","9.1.7"
18,,"NXS11321409HH1","9.1.7"
18,,"NXS11321564HH1","9.1.7"
18,,"NXS11321571HH1","9.1.7"
18,,"NXS11321572HH1","9.1.7"
18,,"NXS11321644HH1","9.1.7"
18,,"NXS11321738HH1","9.1.7"
18,,"NXS11321782HH1","9.1.7"
18,,"NXS11321802HH1","9.1.7"
18,,"NXS11321866HH1","9.1.7"
18,,"NXS11321867HH1","9.1.7"
18,,"NXS11321889HH1","9.1.7"
18,,"NXS11321899HH1","9.1.7"
18,,"NXS11321945HH1","9.1.7"
18,,"NXS11321948HH1","9.1.7"
18,,"NXS11321949HH1","9.1.7"
18,,"NXS11321952HH1","9.1.7"
18,,"NXS11321973HH1","9.1.7"
18,,"NXS11321984HH1","9.1.7"
18,,"NXS11321998HH1","9.1.7"
18,,"NXS11322003HH1","9.1.7"
18,,"NXS11322004HH1","9.1.7"
18,,"NXS11322019HH1","9.1.7"
18,,"NXS11322022HH1","9.1.7"
18,,"NXS11322023HH1","9.1.7"
18,,"NXS11322064HH1","9.1.7"
18,,"NXS11322065HH1","9.1.7"
18,,"NXS11322066HH1","9.1.7"
18,,"NXS11322067HH1","9.1.7"
18,,"NXS11322121HH1","9.1.7"
18,,"NXS11322123HH1","9.1.7"
18,,"NXS11322159HH1","9.1.7"
18,,"NXS11322162HH1","9.1.7"
18,,"NXS11322165HH1","9.1.7"
18,,"NXS11322173HH1","9.1.7"
18,,"NXS11322174HH1","9.1.7"
18,,"NXS11322176HH1","9.1.7"
18,,"NXS11322226HH1","9.1.7"
18,,"NXS11322227HH1","9.1.7"
18,,"NXS11322255HH1","9.1.7"
18,,"NXS11322257HH1","9.1.7"
18,,"NXS11322260HH1","9.1.7"
18,,"NXS11322290HH1","9.1.7"
18,,"NXS11322291HH1","9.1.7"
18,,"NXS11322300HH1","9.1.7"
18,,"NXS11322303HH2","9.1.7"
18,,"NXS11322304HH1","9.1.7"
18,,"NXS11322305HH1","9.1.7"
18,,"NXS11322310HH1","9.1.7"
18,,"NXS11322325HH1","9.1.7"
18,,"NXS11322326HH1","9.1.7"
18,,"NXS11322327HH1","9.1.7"
18,,"NXS11322331HH1","9.1.7"
18,,"NXS11322341HH1","9.1.7"
18,,"NXS11322362HH1","9.1.7"
18,,"NXS11322371HH1","9.1.7"
18,,"NXS11322372HH1","9.1.7"
18,,"NXS11322374HH1","9.1.7"
18,,"NXS11322375HH1","9.1.7"
18,,"NXS11322435HH1","9.1.7"
18,,"NXS11322439HH1","9.1.7"
18,,"NXS11322496HH1","9.1.7"
18,,"NXS11322507HH1","9.1.7"
18,,"NXS11322546HH1","9.1.7"
18,,"NXS11322552HH1","9.1.7"
18,,"NXS11322563HH1","9.1.7"
18,,"NXS11322578HH1","9.1.7"
18,,"NXS11322609HH1","9.1.7"
18,,"NXS11322634HH1","9.1.7"
18,,"NXS11322636HH1","9.1.7"
18,,"NXS11322652HH1","9.1.7"
18,,"NXS11322653HH1","9.1.7"
18,,"NXS11322692HH1","9.1.7"
18,,"NXS11322704HH1","9.1.7"
18,,"NXS11322780HH1","9.1.7"
18,,"NXS11322805HH1","9.1.7"
18,,"NXS11322813HH1","9.1.7"
18,,"NXS11322823HH1","9.1.7"
18,,"NXS11322849HH1","9.1.7"
18,,"NXS11322913HH1","9.1.7"
18,,"NXS11322921HH1","9.1.7"
18,,"NXS11322937HH1","9.1.7"
18,,"NXS11322940HH1","9.1.7"
18,,"NXS11322941HH1","9.1.7"
18,,"NXS11322950HH1","9.1.7"
18,,"NXS11322951HH1","9.1.7"
18,,"NXS11322952HH1","9.1.7"
18,,"NXS11323006HH1","9.1.7"
18,,"NXS11323034HH1","9.1.7"
18,,"NXS11323036HH1","9.1.7"
18,,"NXS11323101HH1","9.1.7"
18,,"NXS11323105HH1","9.1.7"
18,,"NXS11323108HH1","9.1.7"
18,,"NXS11323228HH1","9.1.7"
18,,"NXS11323229HH1","9.1.7"
18,,"NXS11323315HH1","9.1.7"
18,,"NXS11323316HH1","9.1.7"
18,,"NXS11323319HH1","9.1.7"
18,,"NXS11323321HH1","9.1.7"
18,,"NXS11323351HH1","9.1.7"
18,,"NXS11323356HH1","9.1.7"
18,,"NXS11323359HH1","9.1.7"
18,,"NXS11323360HH1","9.1.7"
18,,"NXS11323394HH1","9.1.7"
18,,"NXS11323396HH1","9.1.7"
18,,"NXS11323456HH1","9.1.7"
18,,"NXS11323497HH1","9.1.7"
18,,"NXS11323500HH1","9.1.7"
18,,"NXS11323520HH1","9.1.7"
18,,"NXS11323521HH1","9.1.7"
18,,"NXS11323578HH1","9.1.7"
18,,"NXS11323587HH1","9.1.7"
18,,"NXS11323588HH1","9.1.7"
18,,"NXS11323590HH1","9.1.7"
18,,"NXS11323660HH1","9.1.7"
18,,"NXS11323661HH1","9.1.7"
18,,"NXS11323662HH1","9.1.7"
18,,"NXS11323663HH1","9.1.7"
18,,"NXS11323664HH1","9.1.7"
18,,"NXS11323665HH1","9.1.7"
18,,"NXS11323667HH1","9.1.7"
18,,"NXS11323668HH1","9.1.7"
18,,"NXS11323673HH1","9.1.7"
18,,"NXS11323700HH1","9.1.7"
18,,"NXS11323701HH1","9.1.7"
18,,"NXS11323702HH1","9.1.7"
18,,"NXS11323703HH1","9.1.7"
18,,"NXS11323720HH1","9.1.7"
18,,"NXS11323721HH1","9.1.7"
18,,"NXS11323722HH1","9.1.7"
18,,"NXS11323723HH1","9.1.7"
18,,"NXS11323756HH1","9.1.7"
18,,"NXS11323774HH1","9.1.7"
18,,"NXS11323778HH1","9.1.7"
18,,"NXS11323800HH1","9.1.7"
18,,"NXS11323810HH1","9.1.7"
18,,"NXS11323835HH1","9.1.7"
18,,"NXS11323866HH1","9.1.7"
18,,"NXS11323871HH1","9.1.7"
18,,"NXS11323940HH1","9.1.7"
18,,"NXS11323964HH1","9.1.7"
18,,"NXS11324009HH1","9.1.7"
18,,"NXS11324023HH1","9.1.7"
18,,"NXS11324031HH1","9.1.7"
18,,"NXS11324074HH1","9.1.7"
18,,"NXS11324078HH1","9.1.7"
18,,"NXS11324082HH1","9.1.7"
18,,"NXS11324083HH1","9.1.7"
18,,"NXS11324111HH1","9.1.7"
18,,"NXS11324113HH1","9.1.7"
18,,"NXS11324114HH1","9.1.7"
18,,"NXS11324184HH1","9.1.7"
18,,"NXS11324190HH1","9.1.7"
18,,"NXS11324195HH1","9.1.7"
18,,"NXS11324201HH1","9.1.7"
18,,"NXS11324202HH1","9.1.7"
18,,"NXS11324227HH1","9.1.7"
18,,"NXS11324231HH1","9.1.7"
18,,"NXS11324236HH1","9.1.7"
18,,"NXS11324250HH1","9.1.7"
18,,"NXS11324252HH1","9.1.7"
18,,"NXS11324253HH1","9.1.7"
18,,"NXS11324254HH1","9.1.7"
18,,"NXS11324255HH1","9.1.7"
18,,"NXS11324261HH2","9.1.7"
18,,"NXS11324283HH1","9.1.7"
18,,"NXS11324301HH2","9.1.7"
18,,"NXS11324304HH1","9.1.7"
18,,"NXS11324305HH1","9.1.7"
18,,"NXS11324308HH1","9.1.7"
18,,"NXS11324309HH1","9.1.7"
18,,"NXS11324392HH1","9.1.7"
18,,"NXS11324394HH1","9.1.7"
18,,"NXS11324396HH1","9.1.7"
18,,"NXS11324398HH1","9.1.7"
18,,"NXS11324434HH1","9.1.7"
18,,"NXS11324480HH1","9.1.7"
18,,"NXS11324481HH1","9.1.7"
18,,"NXS11324491HH1","9.1.7"
18,,"NXS11324492HH1","9.1.7"
18,,"NXS11324494HH1","9.1.7"
18,,"NXS11324498HH1","9.1.7"
18,,"NXS11324514HH1","9.1.7"
18,,"NXS11324525HH1","9.1.7"
18,,"NXS11324534HH1","9.1.7"
18,,"NXS11324563HH1","9.1.7"
18,,"NXS11324569HH1","9.1.7"
18,,"NXS11324576HH1","9.1.7"
18,,"NXS11324605HH1","9.1.7"
18,,"NXS11324607HH1","9.1.7"
18,,"NXS11324626HH1","9.1.7"
18,,"NXS11324705HH1","9.1.7"
18,,"NXS11324706HH1","9.1.7"
18,,"NXS11324707HH1","9.1.7"
18,,"NXS11324714HH1","9.1.7"
18,,"NXS11324716HH1","9.1.7"
18,,"NXS11324832HH1","9.1.7"
18,,"NXS11324834HH1","9.1.7"
18,,"NXS11324835HH1","9.1.7"
18,,"NXS11324842HH1","9.1.7"
18,,"NXS11324845HH1","9.1.7"
18,,"NXS11324847HH1","9.1.7"
18,,"NXS11324862HH1","9.1.7"
18,,"NXS11324866HH1","9.1.7"
18,,"NXS11324886HH1","9.1.7"
18,,"NXS11324888HH1","9.1.7"
18,,"NXS11324892HH1","9.1.7"
18,,"NXS11324933HH1","9.1.7"
18,,"NXS11324935HH1","9.1.7"
18,,"NXS11324985HH1","9.1.7"
18,,"NXS11324989HH1","9.1.7"
18,,"NXS11325005HH1","9.1.7"
18,,"NXS11325007HH1","9.1.7"
18,,"NXS11325019HH1","9.1.7"
18,,"NXS11325052HH1","9.1.7"
18,,"NXS11325082HH1","9.1.7"
18,,"NXS11325084HH1","9.1.7"
18,,"NXS11325086HH1","9.1.7"
18,,"NXS11325089HH1","9.1.7"
18,,"NXS11325128HH1","9.1.7"
18,,"NXS11325147HH1","9.1.7"
18,,"NXS11325158HH1","9.1.7"
18,,"NXS11325204HH1","9.1.7"
18,,"NXS11325219HH1","9.1.7"
18,,"NXS11325220HH1","9.1.7"
18,,"NXS11325254HH1","9.1.7"
18,,"NXS11325259HH1","9.1.7"
18,,"NXS11325260HH1","9.1.7"
18,,"NXS11325281HH1","9.1.7"
18,,"NXS11325282HH1","9.1.7"
18,,"NXS11325288HH1","9.1.7"
18,,"NXS11325298HH1","9.1.7"
18,,"NXS11325317HH1","9.1.7"
18,,"NXS11325323HH1","9.1.7"
18,,"NXS11325325HH1","9.1.7"
18,,"NXS11325327HH1","9.1.7"
18,,"NXS11325329HH1","9.1.7"
18,,"NXS11325330HH1","9.1.7"
18,,"NXS11325332HH2","9.1.7"
18,,"NXS11325333HH1","9.1.7"
18,,"NXS11325342HH1","9.1.7"
18,,"NXS11325350HH1","9.1.7"
18,,"NXS11325370HH1","9.1.7"
18,,"NXS11325371HH1","9.1.7"
18,,"NXS11325372HH1","9.1.7"
18,,"NXS11325377HH1","9.1.7"
18,,"NXS11325383HH1","9.1.7"
18,,"NXS11325398HH1","9.1.7"
18,,"NXS11325399HH1","9.1.7"
18,,"NXS11325400HH1","9.1.7"
18,,"NXS11325439HH1","9.1.7"
18,,"NXS11325448HH1","9.1.7"
18,,"NXS11325449HH1","9.1.7"
18,,"NXS11325608HH1","9.1.7"
18,,"NXS11325647HH1","9.1.7"
18,,"NXS11325648HH1","9.1.7"
18,,"NXS11325649HH1","9.1.7"
18,,"NXS11325650HH1","9.1.7"
18,,"NXS11325667HH1","9.1.7"
18,,"NXS11325772HH1","9.1.7"
18,,"NXS11325798HH1","9.1.7"
18,,"NXS11325800HH1","9.1.7"
18,,"NXS11325801HH1","9.1.7"
18,,"NXS11325819HH1","9.1.7"
18,,"NXS11325853HH1","9.1.7"
18,,"NXS11325867HH1","9.1.7"
18,,"NXS11325893HH1","9.1.7"
18,,"NXS11325895HH1","9.1.7"
18,,"NXS11325896HH1","9.1.7"
18,,"NXS11325912HH1","9.1.7"
18,,"NXS11325922HH1","9.1.7"
18,,"NXS11325923HH1","9.1.7"
18,,"NXS11325942HH1","9.1.7"
18,,"NXS11325943HH1","9.1.7"
18,,"NXS11325973HH1","9.1.7"
18,,"NXS11326032HH1","9.1.7"
18,,"NXS11326034HH1","9.1.7"
18,,"NXS11326052HH1","9.1.7"
18,,"NXS11326053HH1","9.1.7"
18,,"NXS11326055HH1","9.1.7"
18,,"NXS11326103HH1","9.1.7"
18,,"NXS11326159HH1","9.1.7"
18,,"NXS11326161HH1","9.1.7"
18,,"NXS11326163HH1","9.1.7"
18,,"NXS11326165HH1","9.1.7"
18,,"NXS11326173HH1","9.1.7"
18,,"NXS11326189HH1","9.1.7"
18,,"NXS11326203HH1","9.1.7"
18,,"NXS11326220HH1","9.1.7"
18,,"NXS11326232HH2","9.1.7"
18,,"NXS11326234HH1","9.1.7"
18,,"NXS11326235HH1","9.1.7"
18,,"NXS11326238HH1","9.1.7"
18,,"NXS11326253HH1","9.1.7"
18,,"NXS11326255HH1","9.1.7"
18,,"NXS11326256HH1","9.1.7"
18,,"NXS11326257HH1","9.1.7"
18,,"NXS11326258HH1","9.1.7"
18,,"NXS11326331HH1","9.1.7"
18,,"NXS11326337HH1","9.1.7"
18,,"NXS11326338HH1","9.1.7"
18,,"NXS11326347HH1","9.1.7"
18,,"NXS11326348HH1","9.1.7"
18,,"NXS11326394HH1","9.1.7"
18,,"NXS11326395HH1","9.1.7"
18,,"NXS11326398HH1","9.1.7"
18,,"NXS11326454HH1","9.1.7"
18,,"NXS11326456HH1","9.1.7"
18,,"NXS11326457HH1","9.1.7"
18,,"NXS11326458HH1","9.1.7"
18,,"NXS11326463HH1","9.1.7"
18,,"NXS11326486HH1","9.1.7"
18,,"NXS11326487HH1","9.1.7"
18,,"NXS11326501HH1","9.1.7"
18,,"NXS11326527HH1","9.1.7"
18,,"NXS11326552HH1","9.1.7"
18,,"NXS11326596HH1","9.1.7"
18,,"NXS11326606HH1","9.1.7"
18,,"NXS11326607HH1","9.1.7"
18,,"NXS11326610HH1","9.1.7"
18,,"NXS11326656HH1","9.1.7"
18,,"NXS11326660HH1","9.1.7"
18,,"NXS11326676HH1","9.1.7"
18,,"NXS11326677HH1","9.1.7"
18,,"NXS11326678HH1","9.1.7"
18,,"NXS11326679HH1","9.1.7"
18,,"NXS11326681HH1","9.1.7"
18,,"NXS11326743HH1","9.1.7"
18,,"NXS11326744HH1","9.1.7"
18,,"NXS11326747HH1","9.1.7"
18,,"NXS11326756HH1","9.1.7"
18,,"NXS11326757HH1","9.1.7"
18,,"NXS11326758HH1","9.1.7"
18,,"NXS11326857HH1","9.1.7"
18,,"NXS11326864HH1","9.1.7"
18,,"NXS11326880HH1","9.1.7"
18,,"NXS11326916HH1","9.1.7"
18,,"NXS11326917HH1","9.1.7"
18,,"NXS11326923HH1","9.1.7"
18,,"NXS11326953HH1","9.1.7"
18,,"NXS11327042HH1","9.1.7"
18,,"NXS11327043HH1","9.1.7"
18,,"NXS11327053HH1","9.1.7"
18,,"NXS11327054HH1","9.1.7"
18,,"NXS11327077HH1","9.1.7"
18,,"NXS11327079HH1","9.1.7"
18,,"NXS11327080HH1","9.1.7"
18,,"NXS11327103HH1","9.1.7"
18,,"NXS11327105HH1","9.1.7"
18,,"NXS11327140HH1","9.1.7"
18,,"NXS11327141HH1","9.1.7"
18,,"NXS11327191HH1","9.1.7"
18,,"NXS11327192HH1","9.1.7"
18,,"NXS11327222HH1","9.1.7"
18,,"NXS11327234HH1","9.1.7"
18,,"NXS11327245HH1","9.1.7"
18,,"NXS11327346HH1","9.1.7"
18,,"NXS11327354HH1","9.1.7"
18,,"NXS11327369HH1","9.1.7"
18,,"NXS11327372HH1","9.1.7"
18,,"NXS11327378HH1","9.1.7"
18,,"NXS11327381HH2","9.1.7"
18,,"NXS11327430HH1","9.1.7"
18,,"NXS11327431HH1","9.1.7"
18,,"NXS11327446HH1","9.1.7"
18,,"NXS11327470HH1","9.1.7"
18,,"NXS11327471HH1","9.1.7"
18,,"NXS11327473HH1","9.1.7"
18,,"NXS11327481HH1","9.1.7"
18,,"NXS11327483HH1","9.1.7"
18,,"NXS11327535HH1","9.1.7"
18,,"NXS11327562HH1","9.1.7"
18,,"NXS11327577HH1","9.1.7"
18,,"NXS11327605HH1","9.1.7"
18,,"NXS11327629HH1","9.1.7"
18,,"NXS11327631HH1","9.1.7"
18,,"NXS11327634HH1","9.1.7"
18,,"NXS11327646HH1","9.1.7"
18,,"NXS11327647HH1","9.1.7"
18,,"NXS11327649HH1","9.1.7"
18,,"NXS11327699HH1","9.1.7"
18,,"NXS11327703HH1","9.1.7"
18,,"NXS11327705HH1","9.1.7"
18,,"NXS11327706HH1","9.1.7"
18,,"NXS11327707HH1","9.1.7"
18,,"NXS11327708HH1","9.1.7"
18,,"NXS11327710HH1","9.1.7"
18,,"NXS11327711HH1","9.1.7"
18,,"NXS11327720HH1","9.1.7"
18,,"NXS11327790HH1","9.1.7"
18,,"NXS11327791HH1","9.1.7"
18,,"NXS11327792HH1","9.1.7"
18,,"NXS11327794HH1","9.1.7"
18,,"NXS11327807HH1","9.1.7"
18,,"NXS11327857HH1","9.1.7"
18,,"NXS11327859HH1","9.1.7"
18,,"NXS11327863HH1","9.1.7"
18,,"NXS11327864HH1","9.1.7"
18,,"NXS11327865HH1","9.1.7"
18,,"NXS11327875HH1","9.1.7"
18,,"NXS11327876HH1","9.1.7"
18,,"NXS11327877HH1","9.1.7"
18,,"NXS11327878HH1","9.1.7"
18,,"NXS11327879HH1","9.1.7"
18,,"NXS11327897HH1","9.1.7"
18,,"NXS11327899HH1","9.1.7"
18,,"NXS11327900HH1","9.1.7"
18,,"NXS11327915HH1","9.1.7"
18,,"NXS11327931HH1","9.1.7"
18,,"NXS11327932HH1","9.1.7"
18,,"NXS11327933HH1","9.1.7"
18,,"NXS11327934HH1","9.1.7"
18,,"NXS11327994HH1","9.1.7"
18,,"NXS11327995HH1","9.1.7"
18,,"NXS11327996HH1","9.1.7"
18,,"NXS11328002HH1","9.1.7"
18,,"NXS11328003HH1","9.1.7"
18,,"NXS11328004HH1","9.1.7"
18,,"NXS11328028HH1","9.1.7"
18,,"NXS11328044HH1","9.1.7"
18,,"NXS11328106HH1","9.1.7"
18,,"NXS11328131HH1","9.1.7"
18,,"NXS11328132HH1","9.1.7"
18,,"NXS11328134HH1","9.1.7"
18,,"NXS11328161HH1","9.1.7"
18,,"NXS11328162HH1","9.1.7"
18,,"NXS11328163HH1","9.1.7"
18,,"NXS11328188HH1","9.1.7"
18,,"NXS11328189HH1","9.1.7"
18,,"NXS11328190HH1","9.1.7"
18,,"NXS11328196HH1","9.1.7"
18,,"NXS11328198HH1","9.1.7"
18,,"NXS11328199HH1","9.1.7"
18,,"NXS11328202HH1","9.1.7"
18,,"NXS11328315HH1","9.1.7"
18,,"NXS11328316HH1","9.1.7"
18,,"NXS11328317HH1","9.1.7"
18,,"NXS11328321HH1","9.1.7"
18,,"NXS11328444HH1","9.1.7"
18,,"NXS11328445HH1","9.1.7"
18,,"NXS11328446HH1","9.1.7"
18,,"NXS11328448HH1","9.1.7"
18,,"NXS11328450HH1","9.1.7"
18,,"NXS11328454HH1","9.1.7"
18,,"NXS11328458HH1","9.1.7"
18,,"NXS11328464HH1","9.1.7"
18,,"NXS11328488HH1","9.1.7"
18,,"NXS11328489HH1","9.1.7"
18,,"NXS11328563HH1","9.1.7"
18,,"NXS11328564HH1","9.1.7"
18,,"NXS11328590HH1","9.1.7"
18,,"NXS11328600HH1","9.1.7"
18,,"NXS11328642HH1","9.1.7"
18,,"NXS11418442HH1","9.1.7"
18,,"NXS11419354HH1","9.1.7"
18,,"NXS11419655HH1","9.1.7"
18,,"NXS11419907HH1","9.1.7"
18,,"NXS11419944HH1","9.1.7"
18,,"NXS11420161HH1","9.1.7"
18,,"NXS11420295HH1","9.1.7"
18,,"NXS11420516HH1","9.1.7"
18,,"NXS11420540HH1","9.1.7"
18,,"NXS11420541HH1","9.1.7"
18,,"NXS11420587HH1","9.1.7"
18,,"NXS11420740HH1","9.1.7"
18,,"NXS11421099HH1","9.1.7"
18,,"NXS11421454HH1","9.1.7"
18,,"NXS11421488HH1","9.1.7"
18,,"NXS11421520HH1","9.1.7"
18,,"NXS11421809HH1","9.1.7"
18,,"NXS11421850HH1","9.1.7"
18,,"NXS11422090HH1","9.1.7"
18,,"NXS11422638HH1","9.1.7"
18,,"NXS11422672HH1","9.1.7"
18,,"NXS11422696HH1","9.1.7"
18,,"NXS11423217HH1","9.1.7"
18,,"NXS11423293HH1","9.1.7"
18,,"NXS11423363HH1","9.1.7"
18,,"NXS11423428HH1","9.1.7"
18,,"NXS11423541HH1","9.1.7"
18,,"NXS11423563HH1","9.1.7"
18,,"NXS11423566HH3","9.1.7"
18,,"NXS11423598HH2","9.1.7"
18,,"NXS11423996HH1","9.1.7"
18,,"NXS11424119HH1","9.1.7"
18,,"NXS11424174HH1","9.1.7"
18,,"NXS11424185HH1","9.1.7"
18,,"NXS11424741HH1","9.1.7"
18,,"NXS11424807HH1","9.1.7"
18,,"NXS11424947HH1","9.1.7"
18,,"NXS11424959HH1","9.1.7"
18,,"NXS11424960HH1","9.1.7"
18,,"NXS11425048HH1","9.1.7"
18,,"NXS11425118HH1","9.1.7"
18,,"NXS11425120HH1","9.1.7"
18,,"NXS11425131HH1","9.1.7"
18,,"NXS11425166HH1","9.1.7"
18,,"NXS11425193HH1","9.1.7"
18,,"NXS11425351HH1","9.1.7"
18,,"NXS11425539HH1","9.1.7"
18,,"NXS11425619HH1","9.1.7"
18,,"NXS11425625HH1","9.1.7"
18,,"NXS11425631HH1","9.1.7"
18,,"NXS11425641HH1","9.1.7"
18,,"NXS11425645HH1","9.1.7"
18,,"NXS11425695HH1","9.1.7"
18,,"NXS11425832HH1","9.1.7"
18,,"NXS11425991HH1","9.1.7"
18,,"NXS11426225HH1","9.1.7"
18,,"NXS11426284HH1","9.1.7"
18,,"NXS11426285HH1","9.1.7"
18,,"NXS11426350HH1","9.1.7"
18,,"NXS11426375HH1","9.1.7"
18,,"NXS11426475HH1","9.1.7"
