HoHID,HHType,Cohort,StartDate,EndDate,Step
"C16053",1,0,2024-01-08,2024-01-14,"7.11.2.b"
"C16053",1,0,2024-01-12,2024-01-18,"7.11.2.b"
"C16053",1,0,2024-01-13,2024-01-19,"7.11.2.b"
"C16053",1,0,2024-01-14,2024-01-20,"7.11.2.b"
"C16053",1,0,2024-01-16,2024-01-22,"7.11.2.b"
"C16053",1,0,2024-01-18,2024-01-24,"7.11.2.b"
"C16053",1,0,2024-01-19,2024-01-25,"7.11.2.b"
"C16053",1,0,2024-01-20,2024-01-26,"7.11.2.b"
"C16053",1,0,2024-01-21,2024-01-27,"7.11.2.b"
"C16053",1,0,2024-01-22,2024-01-28,"7.11.2.b"
"C16053",1,0,2024-01-25,2024-01-31,"7.11.2.b"
"C16053",1,0,2024-01-26,2024-02-01,"7.11.2.b"
"C16053",1,0,2024-01-27,2024-02-02,"7.11.2.b"
"C16053",1,0,2024-01-28,2024-02-03,"7.11.2.b"
"C16053",1,0,2024-01-29,2024-02-04,"7.11.2.b"
"C16053",1,0,2024-01-29,2026-02-10,"7.11.2.a"
"C16053",1,0,2024-01-30,2024-02-05,"7.11.2.b"
"C16053",1,0,2024-01-31,2024-02-06,"7.11.2.b"
"C16053",1,0,2024-02-03,2024-02-09,"7.11.2.b"
"C16053",1,0,2024-02-06,2024-02-12,"7.11.2.b"
"C16053",1,0,2024-02-07,2024-02-13,"7.11.2.b"
"C16053",1,0,2024-02-08,2024-02-14,"7.11.2.b"
"C16053",1,0,2024-02-11,2024-02-17,"7.11.2.b"
"C16053",1,0,2024-02-12,2024-02-18,"7.11.2.b"
"C16053",1,0,2024-02-13,2024-02-19,"7.11.2.b"
"C16053",1,0,2024-02-15,2024-02-21,"7.11.2.b"
"C16053",1,0,2024-02-16,2024-02-22,"7.11.2.b"
"C16053",1,0,2024-02-17,2024-02-23,"7.11.2.b"
"C16173",1,-2,2023-12-18,2024-01-19,"7.11.2.a"
"C16173",1,-2,2024-01-13,2024-02-09,"7.11.2.a"
"C16173",1,0,2023-12-18,2024-01-19,"7.11.2.a"
"C16173",1,0,2024-01-13,2024-02-09,"7.11.2.a"
"C16173",1,0,2025-08-07,2025-09-08,"7.11.2.a"
"C16173",1,0,2025-09-04,2025-10-29,"7.11.2.a"
"C16188",1,0,2024-06-11,2024-06-17,"7.11.2.b"
"C16188",1,0,2024-06-12,2024-06-18,"7.11.2.b"
"C16188",1,0,2024-07-10,2024-07-16,"7.11.2.b"
"C16188",1,0,2024-07-18,2024-07-24,"7.11.2.b"
"C16188",1,0,2024-07-19,2024-07-25,"7.11.2.b"
"C16188",1,0,2024-07-22,2025-06-08,"7.11.2.a"
"C16188",1,0,2024-08-23,2024-08-29,"7.11.2.b"
"C16188",1,0,2024-08-24,2024-08-30,"7.11.2.b"
"C16188",1,0,2024-08-26,2024-09-01,"7.11.2.b"
"C16188",1,0,2024-08-27,2024-09-02,"7.11.2.b"
"C16188",1,0,2024-08-28,2024-09-03,"7.11.2.b"
"C16188",1,0,2024-08-29,2024-09-04,"7.11.2.b"
"C16188",1,0,2024-08-30,2024-09-05,"7.11.2.b"
"C16188",1,0,2024-08-31,2024-09-06,"7.11.2.b"
"C16188",1,0,2024-09-01,2024-09-07,"7.11.2.b"
"C16188",1,0,2024-09-02,2024-09-08,"7.11.2.b"
"C16188",1,0,2024-09-03,2024-09-09,"7.11.2.b"
"C16188",1,0,2025-06-02,2026-03-30,"7.11.2.a"
"C16218",1,-2,2024-03-14,2024-04-07,"7.11.2.a"
"C16218",1,-2,2024-04-07,2024-05-06,"7.11.2.a"
"C16230",1,0,2025-06-08,2025-08-12,"7.11.2.a"
"C16329",1,0,2025-12-04,2025-12-17,"7.11.2.a"
"C16329",1,0,2025-12-13,2026-01-28,"7.11.2.a"
"C16347",1,-1,2023-08-03,2023-08-24,"7.11.2.a"
"C16347",1,-1,2023-08-19,2024-11-26,"7.11.2.a"
"C16347",1,0,2023-08-03,2023-08-24,"7.11.2.a"
"C16347",1,0,2023-08-19,2024-11-26,"7.11.2.a"
"C16347",1,0,2025-10-10,2025-10-26,"7.11.2.a"
"C16347",1,0,2025-10-24,2025-12-25,"7.11.2.a"
"C16362",1,0,2025-09-15,2025-10-10,"7.11.2.a"
"C16362",1,0,2025-10-05,2025-10-17,"7.11.2.a"
"C16362",1,0,2025-10-15,2025-10-22,"7.11.2.a"
"C16362",1,0,2025-10-20,2025-11-17,"7.11.2.a"
"C16362",1,0,2025-11-13,2025-12-23,"7.11.2.a"
"C16362",1,0,2025-12-18,2026-01-19,"7.11.2.a"
"C16362",1,0,2026-01-16,2026-02-14,"7.11.2.a"
"C16395",1,-1,2023-09-23,2023-10-23,"7.11.2.a"
"C16395",1,-1,2024-11-26,2024-12-15,"7.11.2.a"
"C16395",1,-1,2024-12-19,2025-01-16,"7.11.2.a"
"C16395",1,-1,2024-12-23,2025-02-14,"7.11.2.a"
"C16428",1,0,2023-04-24,2024-01-11,"7.11.2.a"
"C16428",1,0,2025-02-10,2025-02-16,"7.11.2.b"
"C16428",1,0,2025-02-17,2025-02-23,"7.11.2.b"
"C16428",1,0,2025-02-24,2025-03-02,"7.11.2.b"
"C16428",1,0,2025-02-28,2025-03-06,"7.11.2.b"
"C16428",1,0,2025-02-28,2025-11-17,"7.11.2.a"
"C16428",1,0,2025-03-02,2025-03-08,"7.11.2.b"
"C16428",1,0,2025-03-11,2025-03-17,"7.11.2.b"
"C16428",1,0,2025-03-15,2025-03-21,"7.11.2.b"
"C16428",1,0,2025-03-17,2025-03-23,"7.11.2.b"
"C16443",1,0,2025-12-20,2025-12-26,"7.11.2.b"
"C16443",1,0,2025-12-21,2025-12-27,"7.11.2.b"
"C16443",1,0,2025-12-23,2025-12-29,"7.11.2.b"
"C16443",1,0,2025-12-24,2025-12-30,"7.11.2.b"
"C16443",1,0,2025-12-28,2026-01-03,"7.11.2.b"
"C16443",1,0,2025-12-30,2026-01-05,"7.11.2.b"
"C16443",1,0,2025-12-31,2026-01-06,"7.11.2.b"
"C16443",1,0,2026-01-01,2026-01-07,"7.11.2.b"
"C16443",1,0,2026-01-03,2026-01-09,"7.11.2.b"
"C16443",1,0,2026-01-05,2026-01-11,"7.11.2.b"
"C16443",1,0,2026-01-06,2026-01-12,"7.11.2.b"
"C16443",1,0,2026-01-09,2026-01-15,"7.11.2.b"
"C16473",1,0,2025-11-07,2025-11-13,"7.11.2.b"
"C16473",1,0,2025-11-11,2025-11-17,"7.11.2.b"
"C16473",1,0,2025-11-14,2025-11-20,"7.11.2.b"
"C16473",1,0,2025-11-24,2025-11-30,"7.11.2.b"
"C16473",1,0,2025-11-25,2025-12-01,"7.11.2.b"
"C16473",1,0,2025-11-26,2025-12-02,"7.11.2.b"
"C16473",1,0,2025-11-27,2025-12-03,"7.11.2.b"
"C16473",1,0,2025-11-28,2025-12-04,"7.11.2.b"
"C16473",1,0,2025-11-29,2025-12-05,"7.11.2.b"
"C16473",1,0,2025-12-01,2025-12-07,"7.11.2.b"
"C16473",1,0,2025-12-02,2025-12-08,"7.11.2.b"
"C16473",1,0,2025-12-03,2025-12-09,"7.11.2.b"
"C16473",1,0,2025-12-04,2025-12-10,"7.11.2.b"
"C16473",1,0,2025-12-05,2025-12-11,"7.11.2.b"
"C16473",1,0,2025-12-06,2025-12-12,"7.11.2.b"
"C16473",1,0,2025-12-07,2025-12-13,"7.11.2.b"
"C16473",1,0,2025-12-09,2025-12-15,"7.11.2.b"
"C16473",1,0,2025-12-10,2025-12-16,"7.11.2.b"
"C16473",1,0,2025-12-11,2025-12-17,"7.11.2.b"
"C16473",1,0,2025-12-12,2025-12-18,"7.11.2.b"
"C16473",1,0,2025-12-13,2025-12-19,"7.11.2.b"
"C16473",1,0,2025-12-14,2025-12-20,"7.11.2.b"
"C16473",1,0,2025-12-15,2025-12-21,"7.11.2.b"
"C16473",1,0,2025-12-16,2025-12-22,"7.11.2.b"
"C16473",1,0,2025-12-17,2025-12-23,"7.11.2.b"
"C16473",1,0,2025-12-18,2025-12-24,"7.11.2.b"
"C16473",1,0,2025-12-18,2026-03-12,"7.11.2.a"
"C16473",1,0,2025-12-19,2025-12-25,"7.11.2.b"
"C16473",1,0,2025-12-20,2025-12-26,"7.11.2.b"
"C16473",1,0,2025-12-21,2025-12-27,"7.11.2.b"
"C16473",1,0,2025-12-22,2025-12-28,"7.11.2.b"
"C16473",1,0,2025-12-23,2025-12-29,"7.11.2.b"
"C16473",1,0,2025-12-24,2025-12-30,"7.11.2.b"
"C16473",1,0,2025-12-25,2025-12-31,"7.11.2.b"
"C16473",1,0,2025-12-26,2026-01-01,"7.11.2.b"
"C16473",1,0,2025-12-27,2026-01-02,"7.11.2.b"
"C16473",1,0,2026-01-03,2026-01-09,"7.11.2.b"
"C16473",1,0,2026-01-06,2026-01-12,"7.11.2.b"
"C16494",1,-2,2023-07-31,2023-08-06,"7.11.2.b"
"C16494",1,-2,2023-08-01,2023-08-07,"7.11.2.b"
"C16494",1,-2,2023-08-03,2023-08-09,"7.11.2.b"
"C16494",1,-2,2023-08-05,2023-08-11,"7.11.2.b"
"C16494",1,-2,2023-08-08,2023-08-14,"7.11.2.b"
"C16494",1,-2,2023-08-09,2023-08-15,"7.11.2.b"
"C16494",1,-2,2023-08-10,2023-08-16,"7.11.2.b"
"C16494",1,-2,2023-08-11,2023-08-17,"7.11.2.b"
"C16494",1,-2,2023-08-14,2023-08-20,"7.11.2.b"
"C16494",1,-2,2023-08-15,2023-08-21,"7.11.2.b"
"C16494",1,-2,2023-08-16,2023-08-22,"7.11.2.b"
"C16494",1,-2,2023-08-17,2023-08-23,"7.11.2.b"
"C16494",1,-2,2023-08-18,2023-08-24,"7.11.2.b"
"C16494",1,-2,2023-08-19,2023-08-25,"7.11.2.b"
"C16494",1,-2,2023-08-20,2023-08-26,"7.11.2.b"
"C16494",1,-2,2023-08-21,2023-08-27,"7.11.2.b"
"C16494",1,-2,2023-08-22,2023-08-28,"7.11.2.b"
"C16494",1,-2,2023-08-23,2023-08-29,"7.11.2.b"
"C16494",1,-2,2023-08-25,2023-08-31,"7.11.2.b"
"C16494",1,-2,2023-08-28,2023-09-03,"7.11.2.b"
"C16494",1,-2,2023-08-29,2023-09-04,"7.11.2.b"
"C16494",1,-2,2023-08-30,2023-09-05,"7.11.2.b"
"C16494",1,-2,2023-08-31,2023-09-06,"7.11.2.b"
"C16494",1,-2,2023-09-03,2023-09-09,"7.11.2.b"
"C16494",1,-2,2023-10-18,2023-11-06,"7.11.2.a"
"C16494",1,-2,2023-12-10,2023-12-16,"7.11.2.b"
"C16494",1,-2,2023-12-12,2023-12-18,"7.11.2.b"
"C16494",1,-2,2023-12-13,2023-12-19,"7.11.2.b"
"C16494",1,-2,2023-12-16,2023-12-22,"7.11.2.b"
"C16494",1,-2,2023-12-19,2023-12-25,"7.11.2.b"
"C16494",1,-2,2023-12-20,2023-12-26,"7.11.2.b"
"C16494",1,-2,2023-12-22,2024-07-13,"7.11.2.a"
"C16509",1,-1,2025-01-17,2025-01-23,"7.11.2.b"
"C16509",1,-1,2025-01-18,2025-01-24,"7.11.2.b"
"C16509",1,-1,2025-01-20,2025-01-26,"7.11.2.b"
"C16509",1,-1,2025-01-21,2025-01-27,"7.11.2.b"
"C16509",1,-1,2025-01-30,2025-02-05,"7.11.2.b"
"C16509",1,-1,2025-02-01,2025-02-07,"7.11.2.b"
"C16509",1,-1,2025-03-05,2025-03-11,"7.11.2.b"
"C16509",1,-1,2025-03-08,2025-03-14,"7.11.2.b"
"C16509",1,-1,2025-03-10,2025-03-16,"7.11.2.b"
"C16509",1,-1,2025-03-11,2025-03-17,"7.11.2.b"
"C16509",1,-1,2025-03-12,2025-03-18,"7.11.2.b"
"C16509",1,-1,2025-03-14,2025-03-20,"7.11.2.b"
"C16509",1,-1,2025-03-21,2025-03-27,"7.11.2.b"
"C16509",1,-1,2025-03-23,2025-03-29,"7.11.2.b"
"C16509",1,-1,2025-03-24,2025-03-30,"7.11.2.b"
"C16509",1,-1,2025-03-26,2025-04-01,"7.11.2.b"
"C16509",1,-1,2025-03-27,2025-04-02,"7.11.2.b"
"C16509",1,-1,2025-03-31,2025-04-06,"7.11.2.b"
"C16509",1,-1,2025-04-01,2025-04-07,"7.11.2.b"
"C16509",1,-1,2025-04-04,2025-08-12,"7.11.2.a"
"C16539",1,-2,2023-12-23,2024-01-18,"7.11.2.a"
"C16539",1,-2,2024-01-13,2024-04-25,"7.11.2.a"
"C16635",1,0,2026-01-09,2026-01-16,"7.11.2.a"
"C16635",1,0,2026-01-11,2026-01-19,"7.11.2.a"
"C16635",1,0,2026-01-16,2026-02-05,"7.11.2.a"
"C16638",1,-2,2023-09-15,2023-09-21,"7.11.2.b"
"C16638",1,-2,2023-09-17,2023-09-23,"7.11.2.b"
"C16638",1,-2,2023-09-19,2023-09-25,"7.11.2.b"
"C16638",1,-2,2023-09-20,2023-09-26,"7.11.2.b"
"C16638",1,-2,2023-09-27,2023-10-03,"7.11.2.b"
"C16638",1,-2,2023-09-28,2023-10-04,"7.11.2.b"
"C16638",1,-2,2023-10-03,2023-10-09,"7.11.2.b"
"C16638",1,-2,2023-10-04,2023-10-10,"7.11.2.b"
"C16638",1,-2,2023-10-07,2023-10-13,"7.11.2.b"
"C16638",1,-2,2023-10-12,2023-10-18,"7.11.2.b"
"C16638",1,-2,2023-10-14,2023-10-20,"7.11.2.b"
"C16638",1,-2,2023-10-16,2023-10-22,"7.11.2.b"
"C16638",1,-2,2023-10-18,2023-10-24,"7.11.2.b"
"C16638",1,-2,2023-10-22,2023-10-28,"7.11.2.b"
"C16638",1,-2,2023-10-23,2023-12-28,"7.11.2.a"
"C16638",1,-2,2023-12-23,2023-12-31,"7.11.2.a"
"C16638",1,-2,2023-12-26,2024-01-14,"7.11.2.a"
"C16638",1,-2,2024-01-09,2024-02-05,"7.11.2.a"
"C16668",1,0,2024-11-01,2025-03-12,"7.11.2.a"
"C16668",1,0,2026-02-12,2026-02-18,"7.11.2.b"
"C16668",1,0,2026-02-13,2026-02-19,"7.11.2.b"
"C16668",1,0,2026-02-14,2026-02-20,"7.11.2.b"
"C16668",1,0,2026-03-02,2026-03-30,"7.11.2.a"
"C16668",1,0,2026-03-03,2026-03-09,"7.11.2.b"
"C16668",1,0,2026-03-05,2026-03-11,"7.11.2.b"
"C16668",1,0,2026-03-08,2026-03-14,"7.11.2.b"
"C16704",1,-2,2023-12-25,2024-03-08,"7.11.2.a"
"C16704",1,-2,2024-01-06,2024-03-15,"7.11.2.a"
"C16749",1,0,2024-01-26,2024-02-15,"7.11.2.a"
"C16749",1,0,2024-04-13,2024-04-20,"7.11.2.a"
"C16749",1,0,2024-04-14,2024-07-12,"7.11.2.a"
"C16749",1,0,2024-05-14,2026-01-20,"7.11.2.a"
"C16749",1,0,2024-07-06,2024-08-01,"7.11.2.a"
"C16752",1,0,2023-10-30,2023-12-19,"7.11.2.a"
"C16752",1,0,2025-07-25,2026-02-21,"7.11.2.a"
"C16752",1,0,2025-08-30,2026-03-13,"7.11.2.a"
"C16878",2,-1,2024-08-05,2024-08-11,"7.11.2.b"
"C16878",2,-1,2024-08-07,2024-08-13,"7.11.2.b"
"C16878",2,-1,2024-08-08,2024-08-14,"7.11.2.b"
"C16878",2,-1,2024-08-09,2024-08-15,"7.11.2.b"
"C16878",2,-1,2024-08-12,2024-08-18,"7.11.2.b"
"C16878",2,-1,2024-08-13,2024-08-19,"7.11.2.b"
"C16878",2,-1,2024-08-14,2024-08-20,"7.11.2.b"
"C16878",2,-1,2024-08-15,2024-08-21,"7.11.2.b"
"C16878",2,-1,2024-08-16,2024-08-22,"7.11.2.b"
"C16878",2,-1,2024-08-18,2024-08-24,"7.11.2.b"
"C16878",2,-1,2024-08-19,2024-08-25,"7.11.2.b"
"C16878",2,-1,2024-08-20,2024-08-26,"7.11.2.b"
"C16878",2,-1,2024-08-23,2024-08-29,"7.11.2.b"
"C16878",2,-1,2024-08-24,2024-08-30,"7.11.2.b"
"C16878",2,-1,2024-08-25,2024-08-31,"7.11.2.b"
"C16878",2,-1,2024-08-26,2024-09-01,"7.11.2.b"
"C16878",2,-1,2024-08-26,2025-09-10,"7.11.2.a"
"C16878",2,-1,2024-08-27,2024-09-02,"7.11.2.b"
"C16878",2,-1,2024-08-28,2024-09-03,"7.11.2.b"
"C16878",2,-1,2024-08-29,2024-09-04,"7.11.2.b"
"C16878",2,-1,2024-08-31,2024-09-06,"7.11.2.b"
"C16878",2,-1,2024-09-01,2024-09-07,"7.11.2.b"
"C16878",2,-1,2024-09-02,2024-09-08,"7.11.2.b"
"C16878",2,-1,2024-09-04,2024-09-10,"7.11.2.b"
"C16878",2,-1,2024-09-06,2024-09-12,"7.11.2.b"
"C16878",2,-1,2024-09-07,2024-09-13,"7.11.2.b"
"C16878",2,-1,2024-09-08,2024-09-14,"7.11.2.b"
"C16878",2,-1,2024-09-10,2024-09-16,"7.11.2.b"
"C16926",1,0,2024-11-07,2024-11-26,"7.11.2.a"
"C16926",1,0,2025-11-14,2026-01-10,"7.11.2.a"
"C16926",1,0,2026-01-06,2026-02-17,"7.11.2.a"
"C16941",1,-1,2022-12-23,2024-02-20,"7.11.2.a"
"C16941",1,-1,2024-08-09,2024-08-15,"7.11.2.b"
"C16941",1,-1,2024-08-16,2024-10-12,"7.11.2.a"
"C16941",1,-1,2024-08-25,2024-12-11,"7.11.2.a"
"C16941",1,-1,2024-09-22,2024-09-28,"7.11.2.b"
"C17007",1,0,2026-01-24,2026-02-02,"7.11.2.a"
"C17007",1,0,2026-01-29,2026-02-04,"7.11.2.b"
"C17007",1,0,2026-02-03,2026-02-09,"7.11.2.b"
"C17007",1,0,2026-02-05,2026-02-11,"7.11.2.b"
"C17007",1,0,2026-02-06,2026-02-12,"7.11.2.b"
"C17007",1,0,2026-02-09,2026-02-15,"7.11.2.b"
"C17007",1,0,2026-02-11,2026-02-17,"7.11.2.b"
"C17007",1,0,2026-02-18,2026-02-24,"7.11.2.b"
"C17007",1,0,2026-02-19,2026-02-25,"7.11.2.b"
"C17007",1,0,2026-02-25,2026-03-03,"7.11.2.b"
"C17007",1,0,2026-02-26,2026-03-04,"7.11.2.b"
"C17028",1,-1,2025-06-16,2025-06-22,"7.11.2.b"
"C17028",1,-1,2025-06-16,2025-06-29,"7.11.2.a"
"C17028",1,-1,2025-06-17,2025-06-23,"7.11.2.b"
"C17028",1,-1,2025-06-18,2025-06-24,"7.11.2.b"
"C17028",1,-1,2025-06-21,2025-06-27,"7.11.2.b"
"C17028",1,-1,2025-06-22,2025-06-28,"7.11.2.b"
"C17028",1,-1,2025-06-25,2025-09-15,"7.11.2.a"
"C17130",1,-2,2023-10-22,2023-11-20,"7.11.2.a"
"C17130",1,-2,2023-11-17,2023-12-17,"7.11.2.a"
"C17130",1,-2,2023-12-14,2024-01-19,"7.11.2.a"
"C17211",1,0,2023-11-16,2023-12-20,"7.11.2.a"
"C17211",1,0,2024-10-06,2024-11-05,"7.11.2.a"
"C17211",1,0,2025-01-26,2025-02-15,"7.11.2.a"
"C17211",1,0,2025-06-21,2025-07-20,"7.11.2.a"
"C17211",1,0,2025-07-14,2025-10-25,"7.11.2.a"
"C17349",1,-2,2024-01-21,2024-04-08,"7.11.2.a"
"C17349",1,-2,2024-03-16,2024-04-27,"7.11.2.a"
"C17373",1,-1,2024-12-31,2025-01-09,"7.11.2.a"
"C17373",1,-1,2025-01-05,2025-01-26,"7.11.2.a"
"C17400",1,0,2023-07-29,2023-08-26,"7.11.2.a"
"C17400",1,0,2024-04-26,2024-05-18,"7.11.2.a"
"C17400",1,0,2024-10-14,2025-01-22,"7.11.2.a"
"C17400",1,0,2025-06-22,2025-07-23,"7.11.2.a"
"C17400",1,0,2025-10-13,2025-10-22,"7.11.2.a"
"C17400",1,0,2025-10-20,2026-01-02,"7.11.2.a"
"C17499",1,0,2025-07-22,2025-09-12,"7.11.2.a"
"C17517",2,0,2023-08-20,2023-10-12,"7.11.2.a"
"C17517",2,0,2025-05-11,2025-07-11,"7.11.2.a"
"C17544",2,0,2023-12-01,2023-12-07,"7.11.2.b"
"C17544",2,0,2023-12-02,2023-12-08,"7.11.2.b"
"C17544",2,0,2023-12-03,2023-12-09,"7.11.2.b"
"C17544",2,0,2023-12-04,2023-12-10,"7.11.2.b"
"C17544",2,0,2023-12-05,2023-12-11,"7.11.2.b"
"C17544",2,0,2023-12-06,2023-12-12,"7.11.2.b"
"C17544",2,0,2023-12-07,2023-12-13,"7.11.2.b"
"C17544",2,0,2023-12-08,2023-12-14,"7.11.2.b"
"C17544",2,0,2023-12-09,2023-12-15,"7.11.2.b"
"C17544",2,0,2023-12-09,2025-11-10,"7.11.2.a"
"C17544",2,0,2023-12-10,2023-12-16,"7.11.2.b"
"C17544",2,0,2023-12-12,2023-12-18,"7.11.2.b"
"C17544",2,0,2023-12-13,2023-12-19,"7.11.2.b"
"C17544",2,0,2023-12-14,2023-12-20,"7.11.2.b"
"C17544",2,0,2023-12-15,2023-12-21,"7.11.2.b"
"C17544",2,0,2023-12-16,2023-12-22,"7.11.2.b"
"C17544",2,0,2023-12-17,2023-12-23,"7.11.2.b"
"C17544",2,0,2023-12-18,2023-12-24,"7.11.2.b"
"C17544",2,0,2023-12-20,2023-12-26,"7.11.2.b"
"C17544",2,0,2023-12-21,2023-12-27,"7.11.2.b"
"C17544",2,0,2023-12-27,2024-01-02,"7.11.2.b"
"C17544",2,0,2023-12-28,2024-01-03,"7.11.2.b"
"C17544",2,0,2023-12-30,2024-01-05,"7.11.2.b"
"C17544",2,0,2023-12-31,2024-01-06,"7.11.2.b"
"C17544",2,0,2024-01-02,2024-01-08,"7.11.2.b"
"C17544",2,0,2024-01-04,2024-01-10,"7.11.2.b"
"C17544",2,0,2024-01-05,2024-01-11,"7.11.2.b"
"C17544",2,0,2024-01-06,2024-01-12,"7.11.2.b"
"C17544",2,0,2024-01-07,2024-01-13,"7.11.2.b"
"C17544",2,0,2024-01-08,2024-01-14,"7.11.2.b"
"C17544",2,0,2024-01-09,2024-01-15,"7.11.2.b"
"C17544",2,0,2024-01-10,2024-01-16,"7.11.2.b"
"C17544",2,0,2024-01-11,2024-01-17,"7.11.2.b"
"C17544",2,0,2024-01-14,2024-01-20,"7.11.2.b"
"C17544",2,0,2024-01-15,2024-01-21,"7.11.2.b"
"C17544",2,0,2024-01-16,2024-01-22,"7.11.2.b"
"C17544",2,0,2024-01-17,2024-01-23,"7.11.2.b"
"C17544",2,0,2024-01-18,2024-01-24,"7.11.2.b"
"C17544",2,0,2024-01-19,2024-01-25,"7.11.2.b"
"C17553",1,-2,2023-05-21,2023-10-10,"7.11.2.a"
"C17553",1,-2,2023-09-14,2023-10-11,"7.11.2.a"
"C17553",1,0,2023-05-21,2023-10-10,"7.11.2.a"
"C17553",1,0,2023-09-14,2023-10-11,"7.11.2.a"
"C17553",1,0,2023-10-25,2023-11-01,"7.11.2.a"
"C17553",1,0,2023-10-26,2024-04-18,"7.11.2.a"
"C17553",1,0,2024-10-08,2024-12-06,"7.11.2.a"
"C17553",1,0,2025-01-25,2025-02-06,"7.11.2.a"
"C17553",1,0,2025-01-31,2025-02-06,"7.11.2.b"
"C17553",1,0,2025-02-02,2025-02-08,"7.11.2.b"
"C17553",1,0,2025-02-03,2025-02-09,"7.11.2.b"
"C17553",1,0,2025-02-04,2025-02-10,"7.11.2.b"
"C17553",1,0,2025-02-05,2025-02-11,"7.11.2.b"
"C17553",1,0,2025-02-06,2025-02-12,"7.11.2.b"
"C17553",1,0,2025-02-07,2025-02-13,"7.11.2.b"
"C17553",1,0,2025-02-08,2025-02-14,"7.11.2.b"
"C17553",1,0,2025-02-09,2025-02-15,"7.11.2.b"
"C17553",1,0,2025-02-10,2025-02-16,"7.11.2.b"
"C17553",1,0,2025-02-11,2025-02-17,"7.11.2.b"
"C17553",1,0,2025-02-12,2025-02-18,"7.11.2.b"
"C17553",1,0,2025-02-13,2025-02-19,"7.11.2.b"
"C17553",1,0,2025-02-14,2025-02-20,"7.11.2.b"
"C17553",1,0,2025-02-16,2025-02-22,"7.11.2.b"
"C17553",1,0,2025-02-17,2025-02-23,"7.11.2.b"
"C17553",1,0,2025-02-18,2025-02-24,"7.11.2.b"
"C17553",1,0,2025-02-19,2025-02-25,"7.11.2.b"
"C17553",1,0,2025-02-21,2025-10-30,"7.11.2.a"
"C17553",1,0,2025-02-22,2025-02-28,"7.11.2.b"
"C17553",1,0,2025-02-23,2025-03-01,"7.11.2.b"
"C17553",1,0,2025-02-24,2025-03-02,"7.11.2.b"
"C17553",1,0,2025-02-25,2025-03-03,"7.11.2.b"
"C17553",1,0,2025-02-26,2025-03-04,"7.11.2.b"
"C17553",1,0,2025-02-27,2025-03-05,"7.11.2.b"
"C17553",1,0,2025-02-28,2025-03-06,"7.11.2.b"
"C17553",1,0,2025-03-01,2025-03-07,"7.11.2.b"
"C17553",1,0,2025-03-02,2025-03-08,"7.11.2.b"
"C17553",1,0,2025-03-05,2025-03-11,"7.11.2.b"
"C17553",1,0,2025-03-07,2025-03-13,"7.11.2.b"
"C17553",1,0,2025-03-08,2025-03-14,"7.11.2.b"
"C17553",1,0,2025-03-09,2025-03-15,"7.11.2.b"
"C17553",1,0,2025-03-10,2025-03-16,"7.11.2.b"
"C17553",1,0,2025-03-11,2025-03-17,"7.11.2.b"
"C17553",1,0,2025-03-12,2025-03-18,"7.11.2.b"
"C17553",1,0,2025-03-13,2025-03-19,"7.11.2.b"
"C17553",1,0,2025-03-14,2025-03-20,"7.11.2.b"
"C17553",1,0,2025-03-15,2025-03-21,"7.11.2.b"
"C17553",1,0,2025-03-16,2025-03-22,"7.11.2.b"
"C17553",1,0,2025-03-17,2025-03-23,"7.11.2.b"
"C17553",1,0,2025-10-29,2025-11-04,"7.11.2.b"
"C17685",1,-1,2025-03-10,2025-03-22,"7.11.2.a"
"C17685",1,-1,2025-03-17,2025-05-26,"7.11.2.a"
"C17769",1,-2,2023-09-15,2023-10-13,"7.11.2.a"
"C17769",1,-2,2023-10-10,2023-12-31,"7.11.2.a"
"C17775",1,-2,2023-10-05,2024-01-24,"7.11.2.a"
"C17775",1,-2,2024-01-21,2024-01-27,"7.11.2.b"
"C17775",1,-2,2024-01-22,2024-01-28,"7.11.2.b"
"C17775",1,-2,2024-01-23,2024-01-29,"7.11.2.b"
"C17775",1,-2,2024-01-25,2024-01-31,"7.11.2.b"
"C17775",1,-2,2024-01-26,2024-02-01,"7.11.2.b"
"C17775",1,-2,2024-01-28,2024-02-03,"7.11.2.b"
"C17775",1,-2,2024-01-30,2024-02-05,"7.11.2.b"
"C17775",1,-2,2024-01-31,2024-02-06,"7.11.2.b"
"C17775",1,-2,2024-02-01,2024-02-07,"7.11.2.b"
"C17775",1,-2,2024-02-05,2024-02-11,"7.11.2.b"
"C17775",1,-2,2024-02-07,2024-02-13,"7.11.2.b"
"C17775",1,-2,2024-02-08,2024-02-14,"7.11.2.b"
"C17775",1,-2,2024-02-09,2024-02-15,"7.11.2.b"
"C17775",1,-2,2024-02-12,2024-02-18,"7.11.2.b"
"C17775",1,-2,2024-02-13,2024-02-19,"7.11.2.b"
"C17775",1,-2,2024-02-15,2024-02-21,"7.11.2.b"
"C17775",1,-2,2024-02-16,2024-02-22,"7.11.2.b"
"C17775",1,-1,2023-10-05,2024-01-24,"7.11.2.a"
"C17775",1,-1,2024-01-21,2024-01-27,"7.11.2.b"
"C17775",1,-1,2024-01-22,2024-01-28,"7.11.2.b"
"C17775",1,-1,2024-01-23,2024-01-29,"7.11.2.b"
"C17775",1,-1,2024-01-25,2024-01-31,"7.11.2.b"
"C17775",1,-1,2024-01-26,2024-02-01,"7.11.2.b"
